K 18F 18.2F 18.4F 18.6F 18.8F 19F 19.2F 19.4F 19.6F 19.8F 20F 20.2F 20.4F 20.6F 20.8F 21F 21.2F 21.4F 21.6F 21.8F 22F 22.2F 22.4F 22.6F 22.8F 23F 23.2F 23.4F 23.6F 23.8F 24F 24.2F 24.4F 24.6F 24.8F 25F 25.2F 25.4F 25.6F 25.8F 26F 26.2F 26.4F 26.6F 26.8F 27F 27.2F 
13.7876 0.328323 0.338586 0.3505 0.364422 0.380809 0.400252 0.42353 0.451681 0.486112 0.527101 0.570665 0.618064 0.670429 0.728567 0.792725 0.861706 0.930686 0.985993 0.993897 0.883137 0.552377 0.0487911 0.353075 0.796862 0.973684 0.996825 0.952727 0.886252 0.816399 0.750272 0.689968 0.635612 0.586533 0.54171 0.49959 0.462549 0.432395 0.407555 0.386879 0.369507 0.354789 0.342225 0.331428 0.322092 0.313974 0.30688 0.300652 
13.8677 0.325988 0.336181 0.348015 0.361845 0.378127 0.39745 0.420589 0.448578 0.482818 0.523596 0.566966 0.614194 0.666428 0.724511 0.788749 0.858055 0.927787 0.984543 0.994828 0.886907 0.556819 0.0492946 0.356305 0.801328 0.975631 0.996099 0.95024 0.882804 0.812502 0.746225 0.685937 0.631691 0.582772 0.538137 0.496225 0.459385 0.429401 0.404709 0.384159 0.366897 0.352274 0.339795 0.329071 0.3198 0.311741 0.304699 0.298518 
13.9479 0.323672 0.333793 0.345547 0.359287 0.375465 0.394667 0.417666 0.445493 0.479544 0.52011 0.563283 0.610338 0.662438 0.720458 0.784765 0.854381 0.924844 0.983026 0.995682 0.89063 0.561277 0.0498033 0.359557 0.805769 0.977505 0.9953 0.9477 0.879325 0.808592 0.742176 0.681914 0.627783 0.579026 0.534581 0.492879 0.456239 0.426427 0.401881 0.381458 0.364306 0.349779 0.337382 0.326733 0.317527 0.309525 0.302535 0.296401 
14.0281 0.321373 0.331424 0.343098 0.356747 0.372821 0.391903 0.414763 0.442427 0.476288 0.516642 0.559617 0.606496 0.658456 0.716407 0.780774 0.850684 0.921857 0.981444 0.996458 0.894305 0.565751 0.0503173 0.362831 0.810184 0.979306 0.994429 0.94511 0.875816 0.804669 0.738127 0.677899 0.623887 0.575297 0.531044 0.489551 0.453113 0.423472 0.399073 0.378777 0.361733 0.347301 0.334988 0.324412 0.315271 0.307327 0.300389 0.2943 
14.1082 0.319092 0.329073 0.340668 0.354226 0.370195 0.389158 0.411879 0.43938 0.473051 0.513192 0.555969 0.602668 0.654485 0.712359 0.776776 0.846965 0.918829 0.979796 0.997158 0.897932 0.570239 0.0508366 0.366129 0.814573 0.981034 0.993486 0.942469 0.87228 0.800735 0.734079 0.673892 0.620005 0.571584 0.527524 0.486242 0.450005 0.420536 0.396284 0.376114 0.359179 0.344842 0.332613 0.322109 0.313033 0.305146 0.298259 0.292217 
14.1884 0.316828 0.32674 0.338255 0.351723 0.367589 0.386432 0.409014 0.436353 0.469833 0.509761 0.552337 0.598855 0.650525 0.708316 0.772772 0.843226 0.915759 0.978084 0.997781 0.901509 0.574743 0.0513613 0.369449 0.818935 0.982688 0.992472 0.939779 0.868717 0.796791 0.730032 0.669893 0.616136 0.567887 0.524023 0.482953 0.446917 0.417619 0.393514 0.373469 0.356644 0.342402 0.330255 0.319824 0.310812 0.302983 0.296147 0.29015 
14.2685 0.314582 0.324424 0.335861 0.349239 0.365001 0.383724 0.406168 0.433345 0.466634 0.506348 0.548723 0.595057 0.646575 0.704277 0.768762 0.839466 0.91265 0.976309 0.998326 0.905035 0.579261 0.0518914 0.372791 0.823268 0.984268 0.991388 0.937041 0.865127 0.792837 0.725986 0.665903 0.612281 0.564208 0.52054 0.479682 0.443848 0.414722 0.390762 0.370844 0.354127 0.339979 0.327914 0.317556 0.308609 0.300836 0.294051 0.2881 
14.3487 0.312354 0.322126 0.333485 0.346773 0.362432 0.381036 0.403341 0.430356 0.463455 0.502954 0.545126 0.591274 0.642637 0.700244 0.764748 0.835688 0.909502 0.974472 0.998795 0.908509 0.583792 0.052427 0.376156 0.827572 0.985774 0.990235 0.934256 0.861512 0.788874 0.721942 0.661923 0.60844 0.560544 0.517075 0.47643 0.440798 0.411843 0.38803 0.368237 0.351628 0.337575 0.325592 0.315306 0.306422 0.298707 0.291972 0.286067 
14.4289 0.310142 0.319846 0.331126 0.344325 0.359881 0.378366 0.400533 0.427386 0.460294 0.499579 0.541547 0.587507 0.63871 0.696216 0.760731 0.831892 0.906316 0.972573 0.999187 0.911931 0.588337 0.0529681 0.379543 0.831845 0.987204 0.989012 0.931426 0.857873 0.784903 0.717902 0.657953 0.604613 0.556898 0.513629 0.473197 0.437767 0.408983 0.385316 0.365648 0.349148 0.335188 0.323287 0.313074 0.304253 0.296594 0.28991 0.28405 
14.509 0.307948 0.317583 0.328785 0.341895 0.357349 0.375715 0.397743 0.424435 0.457153 0.496223 0.537986 0.583755 0.634796 0.692194 0.75671 0.828079 0.903093 0.970614 0.999502 0.915298 0.592895 0.0535148 0.382952 0.836086 0.98856 0.987721 0.92855 0.854211 0.780925 0.713864 0.653993 0.600801 0.553269 0.510201 0.469984 0.434755 0.406143 0.382622 0.363078 0.346686 0.332819 0.321 0.310858 0.302101 0.294498 0.287864 0.282049 
14.5892 0.305771 0.315338 0.326462 0.339483 0.354835 0.373083 0.394973 0.421503 0.454031 0.492886 0.534443 0.580019 0.630893 0.688179 0.752687 0.82425 0.899835 0.968595 0.999741 0.918611 0.597464 0.0540672 0.386384 0.840294 0.98984 0.986362 0.925631 0.850527 0.77694 0.709831 0.650044 0.597003 0.549658 0.506792 0.466789 0.431763 0.403321 0.379946 0.360527 0.344242 0.330468 0.318731 0.30866 0.299966 0.292419 0.285835 0.280065 
14.6693 0.303611 0.31311 0.324157 0.337089 0.352339 0.370469 0.392222 0.418591 0.450928 0.489568 0.530918 0.576299 0.627004 0.684171 0.748663 0.820406 0.896542 0.966517 0.999903 0.921868 0.602045 0.0546252 0.389838 0.844468 0.991045 0.984937 0.922669 0.846821 0.772949 0.705802 0.646105 0.593221 0.546064 0.503402 0.463614 0.428789 0.400519 0.377288 0.357994 0.341816 0.328135 0.316479 0.306479 0.297848 0.290357 0.283822 0.278096 
14.7495 0.301468 0.310899 0.321869 0.334713 0.349861 0.367874 0.38949 0.415697 0.447844 0.486268 0.527411 0.572596 0.623128 0.680171 0.744637 0.816548 0.893216 0.964381 0.99999 0.925069 0.606637 0.0551891 0.393313 0.848606 0.992173 0.983446 0.919665 0.843095 0.768954 0.701779 0.642179 0.589455 0.542488 0.50003 0.460458 0.425835 0.397735 0.37465 0.355479 0.339408 0.32582 0.314244 0.304315 0.295746 0.288311 0.281826 0.276144 
14.8297 0.299342 0.308705 0.319598 0.332354 0.347402 0.365297 0.386776 0.412823 0.44478 0.482988 0.523922 0.568909 0.619265 0.676179 0.740611 0.812676 0.889857 0.962189 1 0.928212 0.61124 0.0557587 0.396811 0.852709 0.993226 0.981889 0.91662 0.83935 0.764954 0.69776 0.638264 0.585704 0.538929 0.496678 0.457321 0.4229 0.39497 0.372029 0.352983 0.337018 0.323522 0.312026 0.302168 0.293661 0.286281 0.279845 0.274207 
14.9098 0.297232 0.306529 0.317345 0.330014 0.34496 0.362739 0.384081 0.409968 0.441735 0.479727 0.520451 0.565239 0.615416 0.672195 0.736586 0.808792 0.886467 0.95994 0.999935 0.931297 0.615852 0.0563342 0.400331 0.856774 0.994203 0.980269 0.913536 0.835586 0.76095 0.693749 0.634361 0.581969 0.535389 0.493344 0.454203 0.419984 0.392224 0.369428 0.350504 0.334645 0.321241 0.309826 0.300037 0.291593 0.284267 0.27788 0.272287 
14.99 0.29514 0.304369 0.315109 0.32769 0.342536 0.360199 0.381405 0.407131 0.438709 0.476485 0.517 0.561586 0.611581 0.668221 0.732562 0.804896 0.883046 0.957637 0.999795 0.934322 0.620473 0.0569156 0.403872 0.860801 0.995104 0.978584 0.910414 0.831805 0.756944 0.689743 0.630471 0.57825 0.531866 0.49003 0.451105 0.417087 0.389497 0.366845 0.348044 0.332291 0.318978 0.307642 0.297924 0.289541 0.28227 0.275931 0.270381 
15.0701 0.293063 0.302226 0.31289 0.325385 0.340131 0.357677 0.378747 0.404314 0.435702 0.473263 0.513567 0.557951 0.60776 0.664256 0.728539 0.800989 0.879596 0.95528 0.99958 0.937287 0.625103 0.0575031 0.407434 0.864788 0.995929 0.976837 0.907254 0.828008 0.752936 0.685745 0.626594 0.574547 0.528362 0.486734 0.448026 0.41421 0.386789 0.36428 0.345602 0.329954 0.316732 0.305475 0.295826 0.287505 0.280288 0.273998 0.268492 
15.1503 0.291003 0.300099 0.310688 0.323097 0.337743 0.355173 0.376108 0.401516 0.432714 0.47006 0.510152 0.554332 0.603954 0.660301 0.724518 0.797072 0.876117 0.95287 0.99929 0.940192 0.629741 0.0580966 0.411019 0.868735 0.996678 0.975028 0.904057 0.824194 0.748926 0.681755 0.622731 0.570861 0.524876 0.483458 0.444966 0.411351 0.384099 0.361733 0.343177 0.327634 0.314503 0.303326 0.293746 0.285485 0.278322 0.272081 0.266617 
15.2305 0.288959 0.297989 0.308504 0.320826 0.335373 0.352688 0.373488 0.398736 0.429746 0.466876 0.506757 0.550731 0.600163 0.656356 0.7205 0.793146 0.872611 0.950408 0.998927 0.943034 0.634386 0.0586961 0.414624 0.87264 0.99735 0.973159 0.900825 0.820366 0.744915 0.677772 0.61888 0.567191 0.521409 0.480201 0.441926 0.408511 0.381428 0.359205 0.340771 0.325332 0.312291 0.301192 0.291681 0.283481 0.276373 0.270179 0.264758 
15.3106 0.286931 0.295896 0.306336 0.318572 0.33302 0.35022 0.370886 0.395976 0.426797 0.463711 0.50338 0.547148 0.596386 0.652422 0.716486 0.789212 0.869079 0.947895 0.998489 0.945814 0.639038 0.0593019 0.41825 0.876503 0.997946 0.971229 0.897559 0.816524 0.740905 0.673798 0.615044 0.563539 0.51796 0.476964 0.438905 0.405691 0.378776 0.356695 0.338382 0.323047 0.310097 0.299076 0.289633 0.281494 0.274438 0.268292 0.262914 
15.3908 0.28492 0.293819 0.304184 0.316335 0.330685 0.347771 0.368303 0.393234 0.423867 0.460566 0.500022 0.543582 0.592626 0.648499 0.712475 0.78527 0.865521 0.945333 0.997979 0.94853 0.643695 0.0599139 0.421898 0.880322 0.998467 0.96924 0.89426 0.812669 0.736894 0.669834 0.611221 0.559904 0.51453 0.473745 0.435903 0.402889 0.376142 0.354203 0.336011 0.32078 0.307919 0.296976 0.287602 0.279522 0.27252 0.266421 0.261086 
15.4709 0.282924 0.291759 0.30205 0.314116 0.328368 0.345339 0.365737 0.390511 0.420957 0.45744 0.496684 0.540034 0.58888 0.644588 0.708469 0.781321 0.861939 0.942721 0.997396 0.951183 0.648358 0.0605321 0.425566 0.884096 0.998911 0.967193 0.890928 0.808802 0.732885 0.665878 0.607414 0.556285 0.511119 0.470546 0.43292 0.400106 0.373527 0.351729 0.333657 0.318529 0.305757 0.294892 0.285586 0.277566 0.270617 0.264565 0.259272 
15.5511 0.280944 0.289714 0.299932 0.311913 0.326067 0.342925 0.36319 0.387807 0.418065 0.454334 0.493364 0.536504 0.585151 0.640688 0.704468 0.777367 0.858334 0.940062 0.996741 0.95377 0.653025 0.0611568 0.429255 0.887824 0.99928 0.965089 0.887565 0.804924 0.728878 0.661933 0.60362 0.552685 0.507726 0.467367 0.429957 0.397342 0.37093 0.349273 0.331321 0.316296 0.303613 0.292825 0.283586 0.275626 0.268729 0.262724 0.257473 
15.6313 0.27898 0.287686 0.29783 0.309728 0.323784 0.340529 0.360662 0.385121 0.415193 0.451247 0.490064 0.532993 0.581438 0.636801 0.700473 0.773406 0.854706 0.937356 0.996015 0.956292 0.657696 0.0617878 0.432964 0.891506 0.999573 0.962929 0.884172 0.801035 0.724873 0.657997 0.599842 0.549102 0.504353 0.464206 0.427013 0.394597 0.368352 0.346835 0.329003 0.31408 0.301485 0.290774 0.281602 0.273701 0.266856 0.260898 0.255689 
15.7114 0.277032 0.285674 0.295745 0.307559 0.321519 0.338151 0.358151 0.382454 0.41234 0.448179 0.486783 0.5295 0.577741 0.632926 0.696483 0.769442 0.851056 0.934605 0.995217 0.958748 0.662369 0.0624253 0.436694 0.895139 0.99979 0.960713 0.88075 0.797136 0.720871 0.654073 0.596079 0.545536 0.500998 0.461065 0.424088 0.391871 0.365791 0.344415 0.326701 0.311881 0.299374 0.288739 0.279634 0.271791 0.264999 0.259087 0.253919 
15.7916 0.275099 0.283677 0.293676 0.305406 0.31927 0.33579 0.355659 0.379806 0.409505 0.445131 0.483521 0.526025 0.57406 0.629064 0.692501 0.765473 0.847386 0.931808 0.994349 0.961138 0.667046 0.0630694 0.440443 0.898724 0.999933 0.958443 0.877299 0.793229 0.716873 0.650159 0.592332 0.541989 0.497663 0.457944 0.421183 0.389164 0.363249 0.342013 0.324417 0.309698 0.297279 0.28672 0.277681 0.269897 0.263157 0.257291 0.252164 
15.8717 0.273181 0.281696 0.291623 0.303271 0.317039 0.333447 0.353184 0.377176 0.40669 0.442103 0.480278 0.522569 0.570397 0.625216 0.688525 0.761502 0.843697 0.928968 0.993412 0.963459 0.671723 0.06372 0.444213 0.902259 1 0.95612 0.873822 0.789313 0.712878 0.646257 0.5886 0.53846 0.494346 0.454842 0.418297 0.386475 0.360726 0.339628 0.322151 0.307532 0.2952 0.284716 0.275744 0.268018 0.261329 0.255509 0.250423 
15.9519 0.271279 0.279731 0.289586 0.301151 0.314824 0.331121 0.350728 0.374565 0.403894 0.439093 0.477055 0.519131 0.56675 0.621381 0.684557 0.757527 0.839989 0.926085 0.992405 0.965713 0.676401 0.0643773 0.448002 0.905744 0.999993 0.953744 0.870318 0.78539 0.708889 0.642367 0.584884 0.534948 0.491049 0.45176 0.41543 0.383805 0.35822 0.337261 0.319901 0.305383 0.293137 0.282729 0.273822 0.266154 0.259517 0.253742 0.248697 
16.0321 0.269392 0.277782 0.287565 0.299049 0.312626 0.328813 0.348289 0.371973 0.401117 0.436103 0.473851 0.515712 0.56312 0.617559 0.680597 0.753552 0.836263 0.923161 0.99133 0.967898 0.681079 0.0650414 0.45181 0.909176 0.999911 0.951317 0.866789 0.781461 0.704904 0.638489 0.581184 0.531456 0.487771 0.448696 0.412582 0.381154 0.355733 0.334911 0.317668 0.30325 0.291091 0.280757 0.271916 0.264306 0.257719 0.25199 0.246985 
16.1122 0.267521 0.275848 0.28556 0.296962 0.310445 0.326522 0.345869 0.369398 0.398359 0.433133 0.470667 0.512312 0.559507 0.613752 0.676646 0.749575 0.83252 0.920197 0.990187 0.970014 0.685757 0.0657123 0.455637 0.912556 0.999756 0.94884 0.863236 0.777526 0.700925 0.634624 0.577501 0.527981 0.484513 0.445653 0.409753 0.378521 0.353263 0.332579 0.315453 0.301134 0.28906 0.278801 0.270025 0.262472 0.255935 0.250251 0.245287 
16.1924 0.265664 0.27393 0.283571 0.294892 0.308281 0.324247 0.343466 0.366842 0.39562 0.430182 0.467502 0.508931 0.555912 0.609959 0.672704 0.745597 0.828761 0.917192 0.988977 0.972061 0.690432 0.06639 0.459484 0.915883 0.999527 0.946313 0.85966 0.773586 0.696953 0.630771 0.573834 0.524525 0.481273 0.442629 0.406943 0.375907 0.350812 0.330264 0.313254 0.299034 0.287046 0.276861 0.268149 0.260653 0.254167 0.248527 0.243602 
16.2725 0.263822 0.272026 0.281598 0.292837 0.306133 0.32199 0.34108 0.364304 0.3929 0.42725 0.464356 0.505569 0.552335 0.606181 0.668771 0.74162 0.824988 0.91415 0.987701 0.974037 0.695105 0.0670746 0.463349 0.919155 0.999225 0.943738 0.856061 0.769641 0.692987 0.626931 0.570184 0.521088 0.478053 0.439624 0.404152 0.373311 0.348378 0.327966 0.311071 0.296951 0.285047 0.274936 0.266288 0.258849 0.252412 0.246817 0.241932 
16.3527 0.261995 0.270138 0.27964 0.290799 0.304002 0.319751 0.338712 0.361785 0.390198 0.424338 0.46123 0.502226 0.548775 0.602418 0.664848 0.737644 0.8212 0.91107 0.986359 0.975943 0.699775 0.0677663 0.467232 0.922371 0.99885 0.941116 0.852441 0.765693 0.689028 0.623105 0.566551 0.517669 0.474853 0.436639 0.401381 0.370733 0.345962 0.325686 0.308906 0.294883 0.283064 0.273026 0.264443 0.257059 0.250672 0.245121 0.240276 
16.4329 0.260183 0.268265 0.277697 0.288777 0.301887 0.317527 0.336362 0.359283 0.387515 0.421445 0.458124 0.498901 0.545233 0.59867 0.660935 0.733669 0.817399 0.907953 0.984952 0.977778 0.704441 0.068465 0.471133 0.925532 0.998403 0.938447 0.848801 0.761742 0.685077 0.619293 0.562935 0.514269 0.471672 0.433673 0.398628 0.368174 0.343563 0.323423 0.306757 0.292832 0.281096 0.271131 0.262612 0.255284 0.248946 0.24344 0.238633 
16.513 0.258385 0.266407 0.27577 0.28677 0.299788 0.315321 0.334029 0.356799 0.384851 0.418571 0.455037 0.495597 0.541709 0.594938 0.657032 0.729696 0.813585 0.904802 0.983482 0.979541 0.709101 0.0691709 0.475052 0.928635 0.997885 0.935734 0.845142 0.757789 0.681135 0.615495 0.559336 0.510888 0.46851 0.430726 0.395894 0.365633 0.341183 0.321176 0.304624 0.290796 0.279145 0.269252 0.260795 0.253523 0.247235 0.241771 0.237004 
16.5932 0.256602 0.264564 0.273858 0.284779 0.297706 0.313132 0.331713 0.354334 0.382206 0.415716 0.451969 0.492311 0.538203 0.591221 0.653141 0.725726 0.80976 0.901616 0.981948 0.981233 0.713756 0.0698839 0.478989 0.93168 0.997295 0.932976 0.841464 0.753835 0.6772 0.611711 0.555755 0.507526 0.465368 0.427799 0.393179 0.36311 0.33882 0.318947 0.302508 0.288777 0.277208 0.267387 0.258993 0.251776 0.245537 0.240117 0.235388 
16.6733 0.254834 0.262736 0.271962 0.282804 0.295639 0.310959 0.329415 0.351886 0.379579 0.412881 0.448921 0.489045 0.534715 0.58752 0.649261 0.721759 0.805924 0.898397 0.980352 0.982853 0.718404 0.0706042 0.482942 0.934667 0.996634 0.930175 0.837768 0.749879 0.673275 0.607942 0.552192 0.504183 0.462245 0.424892 0.390483 0.360606 0.336474 0.316735 0.300408 0.286773 0.275287 0.265538 0.257206 0.250044 0.243853 0.238476 0.233786 
16.7535 0.253079 0.260922 0.27008 0.280844 0.293589 0.308803 0.327134 0.349457 0.37697 0.410065 0.445893 0.485797 0.531246 0.583835 0.645393 0.717796 0.802078 0.895145 0.978695 0.984401 0.723044 0.0713319 0.486913 0.937594 0.995903 0.927331 0.834056 0.745924 0.66936 0.604188 0.548646 0.500859 0.459142 0.422003 0.387806 0.358119 0.334146 0.314539 0.298325 0.284785 0.273381 0.263703 0.255434 0.248326 0.242183 0.236849 0.232197 
16.8337 0.251339 0.259123 0.268214 0.2789 0.291555 0.306663 0.32487 0.347044 0.37438 0.407268 0.442884 0.48257 0.527795 0.580167 0.641537 0.713838 0.798223 0.891863 0.976977 0.985876 0.727676 0.072067 0.4909 0.94046 0.995103 0.924447 0.830327 0.741968 0.665454 0.600448 0.545118 0.497554 0.456058 0.419134 0.385147 0.355651 0.331835 0.31236 0.296257 0.282812 0.27149 0.261883 0.253675 0.246621 0.240527 0.235235 0.230621 
16.9138 0.249613 0.257338 0.266362 0.276971 0.289536 0.30454 0.322623 0.34465 0.371809 0.40449 0.439894 0.479361 0.524362 0.576515 0.637693 0.709884 0.794359 0.88855 0.975199 0.987278 0.732298 0.0728096 0.494903 0.943266 0.994234 0.921523 0.826584 0.738014 0.661558 0.596725 0.541608 0.494268 0.452994 0.416284 0.382507 0.3532 0.329541 0.310197 0.294205 0.280855 0.269614 0.260077 0.251931 0.244931 0.238884 0.233634 0.229058 
16.994 0.247901 0.255568 0.264525 0.275058 0.287533 0.302432 0.320393 0.342273 0.369256 0.401731 0.436924 0.476173 0.520949 0.572879 0.633862 0.705936 0.790488 0.885208 0.973362 0.988607 0.73691 0.0735597 0.498922 0.94601 0.993296 0.918559 0.822827 0.734062 0.657674 0.593017 0.538116 0.491002 0.449949 0.413454 0.379886 0.350767 0.327264 0.308051 0.29217 0.278913 0.267753 0.258286 0.250201 0.243255 0.237255 0.232047 0.227508 
17.0741 0.246203 0.253812 0.262703 0.273159 0.285546 0.300342 0.318179 0.339914 0.366721 0.398991 0.433974 0.473003 0.517554 0.569261 0.630045 0.701993 0.786611 0.881838 0.971468 0.989863 0.74151 0.0743175 0.502956 0.948691 0.992291 0.915558 0.819057 0.730112 0.6538 0.589324 0.534643 0.487755 0.446924 0.410642 0.377283 0.348352 0.325005 0.305922 0.29015 0.276987 0.265907 0.25651 0.248485 0.241592 0.235639 0.230473 0.225971 
17.1543 0.244519 0.25207 0.260895 0.271275 0.283574 0.298267 0.315983 0.337572 0.364204 0.396271 0.431043 0.469853 0.514178 0.56566 0.62624 0.698057 0.782727 0.878441 0.969516 0.991046 0.746099 0.075083 0.507005 0.951309 0.991219 0.91252 0.815275 0.726164 0.649938 0.585648 0.531188 0.484527 0.443919 0.40785 0.374699 0.345955 0.322762 0.303808 0.288146 0.275076 0.264076 0.254747 0.246783 0.239943 0.234036 0.228912 0.224447 
17.2345 0.242849 0.250343 0.259102 0.269407 0.281618 0.296208 0.313803 0.335248 0.361706 0.393569 0.428131 0.466723 0.510821 0.562076 0.62245 0.694128 0.778838 0.875017 0.967508 0.992155 0.750674 0.0758562 0.511069 0.953863 0.990081 0.909445 0.811481 0.72222 0.646087 0.581988 0.527751 0.481319 0.440932 0.405077 0.372133 0.343575 0.320537 0.301711 0.286157 0.27318 0.262259 0.252999 0.245095 0.238307 0.232447 0.227364 0.222936 
17.3146 0.241192 0.248629 0.257323 0.267553 0.279678 0.294165 0.31164 0.332941 0.359226 0.390886 0.425239 0.463612 0.507483 0.558509 0.618673 0.690207 0.774944 0.871568 0.965445 0.993191 0.755235 0.0766373 0.515148 0.956353 0.988877 0.906336 0.807676 0.718281 0.642249 0.578345 0.524333 0.47813 0.437966 0.402323 0.369586 0.341213 0.318328 0.299631 0.284184 0.271299 0.260457 0.251265 0.24342 0.236685 0.230871 0.225828 0.221437 
17.3948 0.239548 0.246929 0.255559 0.265714 0.277752 0.292138 0.309493 0.330651 0.356763 0.388221 0.422366 0.46052 0.504164 0.55496 0.614911 0.686293 0.771046 0.868096 0.963328 0.994153 0.759781 0.0774263 0.51924 0.958778 0.987609 0.903193 0.803861 0.714345 0.638423 0.574718 0.520934 0.474961 0.435018 0.399588 0.367057 0.338869 0.316136 0.297566 0.282227 0.269433 0.258669 0.249546 0.24176 0.235076 0.229307 0.224306 0.21995 
17.4749 0.237919 0.245243 0.253809 0.26389 0.275842 0.290127 0.307362 0.328378 0.354319 0.385576 0.419512 0.457448 0.500864 0.551429 0.611163 0.682388 0.767145 0.864599 0.961158 0.995042 0.764311 0.0782233 0.523345 0.961137 0.986276 0.900017 0.800038 0.710415 0.63461 0.571108 0.517553 0.471811 0.432091 0.396872 0.364546 0.336541 0.31396 0.295517 0.280285 0.267582 0.256896 0.24784 0.240112 0.23348 0.227757 0.222796 0.218476 
17.5551 0.236302 0.243571 0.252073 0.26208 0.273946 0.288132 0.305248 0.326123 0.351892 0.382949 0.416677 0.454396 0.497583 0.547916 0.60743 0.678491 0.763242 0.861081 0.958935 0.995857 0.768824 0.0790284 0.527464 0.96343 0.98488 0.89681 0.796206 0.70649 0.630811 0.567515 0.514191 0.46868 0.429182 0.394175 0.362053 0.334231 0.311801 0.293484 0.278358 0.265745 0.255137 0.246147 0.238479 0.231897 0.226219 0.221298 0.217015 
17.6353 0.234699 0.241912 0.250351 0.260285 0.272066 0.286152 0.30315 0.323884 0.349484 0.380341 0.413862 0.451363 0.494321 0.54442 0.603712 0.674604 0.759337 0.857541 0.956661 0.996598 0.773319 0.0798417 0.531595 0.965656 0.983422 0.893571 0.792367 0.702571 0.627024 0.563939 0.510849 0.465569 0.426293 0.391497 0.359578 0.331939 0.309659 0.291467 0.276446 0.263923 0.253392 0.244469 0.236858 0.230328 0.224695 0.219813 0.215565 
