K 21F 21.1F 21.2F 21.3F 21.4F 21.5F 21.6F 21.7F 21.8F 21.9F 22F 22.1F 22.2F 22.3F 22.4F 22.5F 22.6F 22.7F 22.8F 22.9F 
31.022 0.259384 0.278627 0.301192 0.328023 0.360448 0.4004 0.450765 0.516007 0.603166 0.722793 0.883284 0.858184 0.405573 0.565867 0.928679 0.831411 0.682756 0.574159 0.494516 0.43433 
31.1022 0.258262 0.277416 0.29988 0.326594 0.358882 0.398675 0.448851 0.513879 0.600813 0.720297 0.881149 0.858657 0.409121 0.569167 0.928009 0.829055 0.680281 0.571871 0.492454 0.432476 
31.1824 0.257153 0.276219 0.298583 0.325181 0.357334 0.396968 0.446959 0.511772 0.598482 0.71782 0.87902 0.859105 0.412692 0.572465 0.927322 0.826709 0.677826 0.569606 0.490415 0.430642 
31.2625 0.256057 0.275038 0.297302 0.323785 0.355804 0.395281 0.445087 0.509688 0.596173 0.715362 0.876895 0.859528 0.416286 0.575761 0.926619 0.824375 0.675393 0.567363 0.488396 0.428829 
31.3427 0.254976 0.27387 0.296036 0.322406 0.354291 0.393613 0.443235 0.507625 0.593887 0.712924 0.874778 0.859928 0.419903 0.579054 0.9259 0.822054 0.67298 0.565142 0.4864 0.427035 
31.4228 0.253908 0.272717 0.294786 0.321043 0.352797 0.391964 0.441405 0.505585 0.591623 0.710506 0.872667 0.860305 0.423544 0.582343 0.925167 0.819745 0.670589 0.562944 0.484425 0.425262 
31.503 0.252854 0.271579 0.293551 0.319696 0.351321 0.390334 0.439595 0.503567 0.589382 0.708108 0.870565 0.86066 0.427207 0.58563 0.92442 0.81745 0.66822 0.560769 0.482472 0.42351 
31.5832 0.251813 0.270455 0.292332 0.318367 0.349862 0.388724 0.437806 0.501571 0.587163 0.70573 0.86847 0.860993 0.430895 0.588913 0.92366 0.815169 0.665872 0.558617 0.480541 0.421778 
31.6633 0.250786 0.269346 0.291128 0.317054 0.348422 0.387133 0.436038 0.499597 0.584968 0.703374 0.866385 0.861306 0.434605 0.592193 0.922888 0.812902 0.663547 0.556488 0.478632 0.420066 
31.7435 0.249773 0.268251 0.28994 0.315757 0.346999 0.385562 0.434291 0.497645 0.582796 0.701039 0.86431 0.861598 0.438339 0.595469 0.922105 0.810651 0.661244 0.554381 0.476744 0.418374 
31.8236 0.248773 0.267171 0.288767 0.314478 0.345594 0.384009 0.432565 0.495717 0.580648 0.698726 0.862246 0.861872 0.442097 0.598742 0.921312 0.808415 0.658963 0.552298 0.474879 0.416703 
31.9038 0.247787 0.266105 0.28761 0.313215 0.344207 0.382477 0.43086 0.49381 0.578522 0.696434 0.860193 0.862126 0.445878 0.602011 0.92051 0.806195 0.656706 0.550239 0.473036 0.415053 
31.984 0.246815 0.265053 0.286468 0.311968 0.342838 0.380963 0.429175 0.491927 0.576421 0.694165 0.858151 0.862363 0.449683 0.605276 0.919699 0.803993 0.654472 0.548203 0.471215 0.413423 
32.0641 0.245856 0.264017 0.285342 0.310738 0.341487 0.379469 0.427512 0.490066 0.574344 0.691919 0.856122 0.862583 0.453511 0.608537 0.918881 0.801807 0.652261 0.54619 0.469416 0.411814 
32.1443 0.244911 0.262994 0.284231 0.309525 0.340154 0.377995 0.42587 0.488228 0.57229 0.689695 0.854107 0.862787 0.457363 0.611794 0.918056 0.799639 0.650074 0.544201 0.46764 0.410225 
32.2244 0.243979 0.261987 0.283135 0.308328 0.338839 0.37654 0.424249 0.486412 0.570261 0.687495 0.852105 0.862976 0.461239 0.615048 0.917226 0.79749 0.647911 0.542237 0.465886 0.408657 
32.3046 0.243061 0.260993 0.282056 0.307148 0.337542 0.375104 0.42265 0.48462 0.568256 0.685318 0.850118 0.86315 0.465138 0.618297 0.91639 0.795359 0.645772 0.540296 0.464154 0.407109 
32.3848 0.242157 0.260015 0.280992 0.305985 0.336263 0.373688 0.421071 0.482851 0.566275 0.683165 0.848146 0.86331 0.469061 0.621542 0.915551 0.793248 0.643657 0.538379 0.462445 0.405583 
32.4649 0.241267 0.259051 0.279943 0.304839 0.335002 0.372292 0.419514 0.481105 0.564319 0.681037 0.84619 0.863458 0.473008 0.624783 0.914709 0.791157 0.641568 0.536487 0.460759 0.404077 
32.5451 0.24039 0.258101 0.27891 0.303709 0.333759 0.370915 0.417979 0.479382 0.562388 0.678932 0.844251 0.863593 0.476979 0.62802 0.913866 0.789087 0.639503 0.534619 0.459095 0.402592 
32.6253 0.239527 0.257166 0.277892 0.302596 0.332534 0.369558 0.416465 0.477683 0.560482 0.676853 0.842329 0.863718 0.480974 0.631254 0.91302 0.787037 0.637464 0.532776 0.457454 0.401128 
32.7054 0.238678 0.256246 0.276891 0.3015 0.331327 0.368221 0.414972 0.476007 0.558601 0.674799 0.840424 0.863832 0.484994 0.634483 0.912175 0.785009 0.63545 0.530957 0.455836 0.399684 
32.7856 0.237843 0.25534 0.275905 0.30042 0.330139 0.366903 0.413501 0.474354 0.556746 0.672771 0.838538 0.863937 0.489037 0.637708 0.911331 0.783003 0.633463 0.529164 0.454241 0.398262 
32.8657 0.237021 0.254449 0.274934 0.299358 0.328968 0.365606 0.412052 0.472726 0.554916 0.670768 0.836672 0.864033 0.493104 0.64093 0.910488 0.78102 0.631501 0.527395 0.452669 0.396861 
32.9459 0.236214 0.253573 0.27398 0.298312 0.327817 0.364328 0.410624 0.471121 0.553112 0.668792 0.834825 0.864121 0.497196 0.644147 0.909648 0.77906 0.629565 0.525652 0.451121 0.395481 
33.0261 0.23542 0.252712 0.273041 0.297284 0.326683 0.36307 0.409218 0.46954 0.551333 0.666842 0.832999 0.864203 0.501312 0.647361 0.908811 0.777124 0.627657 0.523934 0.449595 0.394123 
33.1062 0.23464 0.251866 0.272118 0.296272 0.325568 0.361832 0.407834 0.467983 0.549581 0.664919 0.831193 0.864279 0.505452 0.650572 0.907979 0.775211 0.625775 0.522241 0.448093 0.392786 
33.1864 0.233875 0.251034 0.271211 0.295278 0.324471 0.360615 0.406473 0.466451 0.547855 0.663023 0.82941 0.864351 0.509617 0.653779 0.907152 0.773324 0.62392 0.520575 0.446615 0.39147 
33.2665 0.233123 0.250217 0.27032 0.294301 0.323393 0.359417 0.405133 0.464942 0.546156 0.661154 0.827649 0.864418 0.513806 0.656982 0.906332 0.771462 0.622093 0.518934 0.44516 0.390176 
33.3467 0.232385 0.249416 0.269445 0.293341 0.322334 0.35824 0.403816 0.463458 0.544483 0.659314 0.825911 0.864482 0.51802 0.660183 0.905519 0.769625 0.620294 0.517319 0.443729 0.388903 
33.4269 0.231662 0.248629 0.268586 0.292398 0.321293 0.357083 0.402521 0.461999 0.542838 0.657501 0.824197 0.864544 0.522259 0.663381 0.904714 0.767815 0.618523 0.51573 0.442321 0.387652 
33.507 0.230953 0.247858 0.267743 0.291473 0.320271 0.355947 0.401248 0.460565 0.541219 0.655718 0.822507 0.864606 0.526523 0.666576 0.903919 0.766032 0.61678 0.514168 0.440938 0.386423 
33.5872 0.230258 0.247101 0.266916 0.290564 0.319267 0.354831 0.399998 0.459155 0.539628 0.653963 0.820843 0.864667 0.530812 0.669769 0.903134 0.764276 0.615066 0.512633 0.439579 0.385215 
33.6673 0.229578 0.24636 0.266106 0.289674 0.318283 0.353736 0.39877 0.45777 0.538064 0.652237 0.819204 0.864729 0.535126 0.672959 0.90236 0.762549 0.613381 0.511124 0.438244 0.38403 
33.7475 0.228912 0.245635 0.265312 0.288801 0.317318 0.352661 0.397566 0.456411 0.536528 0.650541 0.817592 0.864792 0.539465 0.676148 0.901598 0.76085 0.611725 0.509643 0.436934 0.382867 
33.8277 0.22826 0.244924 0.264534 0.287946 0.316372 0.351608 0.396384 0.455077 0.535021 0.648875 0.816007 0.864859 0.54383 0.679335 0.90085 0.75918 0.610099 0.508188 0.435648 0.381726 
33.9078 0.227624 0.24423 0.263773 0.287108 0.315445 0.350575 0.395226 0.453768 0.533541 0.64724 0.814449 0.86493 0.54822 0.682521 0.900115 0.757539 0.608502 0.506761 0.434387 0.380608 
33.988 0.227002 0.24355 0.263029 0.286289 0.314537 0.349564 0.39409 0.452486 0.53209 0.645635 0.81292 0.865005 0.552636 0.685705 0.899396 0.755929 0.606937 0.505362 0.433152 0.379512 
34.0681 0.226394 0.242887 0.262301 0.285487 0.313649 0.348574 0.392978 0.451229 0.530668 0.644062 0.811421 0.865087 0.557078 0.68889 0.898694 0.75435 0.605401 0.503991 0.431941 0.378439 
34.1483 0.225802 0.242239 0.261591 0.284704 0.312781 0.347605 0.39189 0.449998 0.529275 0.64252 0.809951 0.865175 0.561546 0.692074 0.898008 0.752802 0.603897 0.502648 0.430755 0.377389 
34.2285 0.225225 0.241608 0.260897 0.283938 0.311932 0.346658 0.390825 0.448794 0.527911 0.64101 0.808512 0.865272 0.56604 0.695258 0.897341 0.751286 0.602424 0.501333 0.429595 0.376362 
34.3086 0.224662 0.240992 0.26022 0.283192 0.311103 0.345732 0.389784 0.447616 0.526577 0.639533 0.807105 0.865378 0.570561 0.698443 0.896693 0.749803 0.600983 0.500047 0.428461 0.375358 
34.3888 0.224115 0.240392 0.259561 0.282463 0.310295 0.344828 0.388768 0.446465 0.525272 0.638088 0.805729 0.865494 0.575108 0.701629 0.896066 0.748353 0.599574 0.49879 0.427353 0.374377 
34.4689 0.223584 0.239809 0.258919 0.281753 0.309506 0.343946 0.387775 0.445341 0.523998 0.636677 0.804387 0.865622 0.579682 0.704816 0.89546 0.746937 0.598197 0.497562 0.42627 0.37342 
34.5491 0.223068 0.239242 0.258294 0.281062 0.308738 0.343087 0.386807 0.444245 0.522755 0.635299 0.803078 0.865762 0.584284 0.708006 0.894877 0.745556 0.596853 0.496364 0.425215 0.372486 
34.6293 0.222568 0.238692 0.257688 0.28039 0.30799 0.34225 0.385864 0.443176 0.521542 0.633956 0.801803 0.865916 0.588912 0.711198 0.894317 0.74421 0.595543 0.495196 0.424185 0.371577 
34.7094 0.222083 0.238159 0.257099 0.279737 0.307262 0.341435 0.384946 0.442134 0.520361 0.632647 0.800564 0.866084 0.593569 0.714394 0.893782 0.742899 0.594266 0.494057 0.423183 0.370691 
34.7896 0.221614 0.237642 0.256527 0.279104 0.306556 0.340643 0.384052 0.441121 0.519211 0.631374 0.79936 0.866269 0.598253 0.717593 0.893273 0.741625 0.593023 0.492949 0.422208 0.369831 
34.8697 0.221162 0.237143 0.255974 0.27849 0.305871 0.339874 0.383184 0.440136 0.518093 0.630136 0.798193 0.866471 0.602965 0.720797 0.892791 0.740388 0.591815 0.491872 0.42126 0.368994 
34.9499 0.220726 0.23666 0.25544 0.277895 0.305207 0.339129 0.382342 0.439179 0.517007 0.628934 0.797064 0.866691 0.607706 0.724006 0.892337 0.739189 0.590642 0.490826 0.420339 0.368183 
35.0301 0.220306 0.236195 0.254924 0.27732 0.304564 0.338407 0.381526 0.438252 0.515954 0.627769 0.795973 0.866931 0.612476 0.72722 0.891912 0.738029 0.589505 0.489811 0.419447 0.367396 
35.1102 0.219903 0.235748 0.254426 0.276766 0.303943 0.337708 0.380735 0.437353 0.514933 0.626641 0.794921 0.867192 0.617275 0.730441 0.891518 0.736908 0.588403 0.488828 0.418583 0.366635 
35.1904 0.219517 0.235318 0.253948 0.276231 0.303344 0.337033 0.379972 0.436485 0.513947 0.625551 0.79391 0.867475 0.622103 0.73367 0.891155 0.735826 0.587338 0.487877 0.417747 0.3659 
35.2705 0.219148 0.234907 0.253489 0.275717 0.302767 0.336383 0.379234 0.435646 0.512994 0.6245 0.792939 0.867781 0.626962 0.736906 0.890826 0.734786 0.58631 0.486959 0.41694 0.36519 
35.3507 0.218796 0.234514 0.253049 0.275224 0.302213 0.335757 0.378524 0.434837 0.512075 0.623487 0.792011 0.868112 0.63185 0.740152 0.890531 0.733787 0.585319 0.486074 0.416163 0.364507 
35.4309 0.218461 0.234139 0.252628 0.274752 0.301681 0.335156 0.377842 0.434059 0.511191 0.622514 0.791125 0.868469 0.63677 0.743407 0.890271 0.732831 0.584367 0.485222 0.415415 0.36385 
35.511 0.218145 0.233783 0.252228 0.274301 0.301172 0.33458 0.377187 0.433312 0.510342 0.621581 0.790283 0.868854 0.64172 0.746673 0.890048 0.731918 0.583453 0.484405 0.414697 0.36322 
35.5912 0.217846 0.233446 0.251847 0.273872 0.300687 0.334029 0.37656 0.432597 0.509529 0.620689 0.789486 0.869267 0.646702 0.74995 0.889862 0.731049 0.582578 0.483621 0.414009 0.362617 
35.6713 0.217566 0.233128 0.251488 0.273464 0.300225 0.333504 0.375961 0.431913 0.508753 0.619838 0.788734 0.869711 0.651716 0.753239 0.889717 0.730225 0.581743 0.482872 0.413353 0.362042 
35.7515 0.217304 0.23283 0.251148 0.273079 0.299787 0.333005 0.375392 0.431262 0.508013 0.619029 0.788029 0.870186 0.656763 0.756543 0.889612 0.729446 0.580949 0.482159 0.412727 0.361495 
35.8317 0.217061 0.232551 0.25083 0.272716 0.299373 0.332532 0.374851 0.430643 0.50731 0.618264 0.787372 0.870695 0.661843 0.75986 0.889549 0.728715 0.580196 0.481481 0.412133 0.360975 
35.9118 0.216837 0.232293 0.250533 0.272376 0.298984 0.332087 0.37434 0.430058 0.506645 0.617542 0.786764 0.871238 0.666957 0.763194 0.889529 0.728031 0.579485 0.48084 0.411571 0.360485 
35.992 0.216633 0.232055 0.250258 0.272059 0.298619 0.331668 0.373859 0.429506 0.506019 0.616864 0.786206 0.871817 0.672105 0.766544 0.889555 0.727395 0.578816 0.480236 0.411041 0.360024 
36.0721 0.216449 0.231838 0.250005 0.271766 0.29828 0.331277 0.373409 0.428989 0.505432 0.616232 0.785699 0.872434 0.677288 0.769912 0.889627 0.72681 0.57819 0.479669 0.410544 0.359592 
36.1523 0.216284 0.231642 0.249774 0.271496 0.297967 0.330914 0.37299 0.428506 0.504884 0.615645 0.785244 0.873091 0.682506 0.773299 0.889748 0.726275 0.577609 0.479141 0.410081 0.359191 
36.2325 0.21614 0.231467 0.249566 0.271251 0.29768 0.33058 0.372602 0.428059 0.504377 0.615105 0.784843 0.873788 0.687761 0.776707 0.889918 0.725791 0.577072 0.478651 0.409653 0.35882 
36.3126 0.216017 0.231315 0.249382 0.27103 0.29742 0.330275 0.372246 0.427648 0.503911 0.614614 0.784497 0.874529 0.693053 0.780136 0.890139 0.725361 0.576581 0.4782 0.409258 0.35848 
36.3928 0.215916 0.231185 0.24922 0.270835 0.297186 0.329999 0.371923 0.427273 0.503487 0.61417 0.784206 0.875313 0.698382 0.783589 0.890413 0.724985 0.576136 0.47779 0.408899 0.358171 
36.4729 0.215836 0.231078 0.249083 0.270665 0.29698 0.329753 0.371633 0.426936 0.503105 0.613777 0.783973 0.876144 0.70375 0.787065 0.890741 0.724663 0.575738 0.47742 0.408576 0.357895 
36.5531 0.215778 0.230993 0.248971 0.270522 0.296803 0.329538 0.371376 0.426636 0.502767 0.613434 0.783798 0.877023 0.709158 0.790568 0.891126 0.724399 0.575389 0.477092 0.40829 0.357651 
36.6333 0.215743 0.230933 0.248883 0.270405 0.296654 0.329354 0.371155 0.426375 0.502473 0.613142 0.783684 0.877952 0.714605 0.794099 0.891569 0.724191 0.575089 0.476806 0.40804 0.357441 
36.7134 0.215731 0.230897 0.248821 0.270315 0.296534 0.329201 0.370968 0.426153 0.502224 0.612903 0.783631 0.878933 0.720094 0.797658 0.892072 0.724043 0.574839 0.476564 0.407829 0.357264 
36.7936 0.215743 0.230886 0.248785 0.270253 0.296443 0.329081 0.370816 0.425972 0.502021 0.612718 0.783641 0.879967 0.725624 0.801248 0.892637 0.723955 0.574641 0.476365 0.407656 0.357123 
36.8737 0.215779 0.2309 0.248776 0.270219 0.296384 0.328994 0.370701 0.425831 0.501865 0.612588 0.783716 0.881057 0.731198 0.804871 0.893266 0.723929 0.574494 0.476212 0.407522 0.357016 
36.9539 0.21584 0.23094 0.248794 0.270214 0.296355 0.328941 0.370624 0.425732 0.501757 0.612514 0.783857 0.882205 0.736816 0.808527 0.89396 0.723966 0.574401 0.476104 0.407429 0.356946 
37.0341 0.215927 0.231006 0.24884 0.270239 0.296358 0.328922 0.370584 0.425676 0.501697 0.612497 0.784066 0.883414 0.742478 0.81222 0.894723 0.724068 0.574363 0.476043 0.407377 0.356912 
37.1142 0.216039 0.2311 0.248915 0.270294 0.296394 0.328939 0.370583 0.425663 0.501688 0.61254 0.784345 0.884684 0.748187 0.81595 0.895555 0.724236 0.57438 0.476029 0.407367 0.356916 
37.1944 0.216178 0.231222 0.249018 0.27038 0.296462 0.328991 0.370622 0.425695 0.501729 0.612642 0.784695 0.886019 0.753944 0.819721 0.89646 0.724472 0.574454 0.476065 0.407399 0.356958 
37.2745 0.216345 0.231372 0.249152 0.270498 0.296565 0.32908 0.370701 0.425772 0.501823 0.612805 0.785119 0.887421 0.759749 0.823533 0.897439 0.724778 0.574587 0.476151 0.407476 0.35704 
37.3547 0.21654 0.231551 0.249317 0.270648 0.296702 0.329207 0.370822 0.425895 0.50197 0.613032 0.785618 0.888893 0.765604 0.827389 0.898496 0.725155 0.574779 0.476287 0.407597 0.357162 
37.4349 0.216764 0.231761 0.249513 0.270832 0.296876 0.329373 0.370985 0.426067 0.502172 0.613323 0.786195 0.890436 0.77151 0.831292 0.899631 0.725606 0.575033 0.476476 0.407765 0.357325 
37.515 0.217018 0.232002 0.249742 0.27105 0.297086 0.329578 0.371192 0.426287 0.50243 0.61368 0.78685 0.892054 0.77747 0.835243 0.900849 0.726131 0.57535 0.476719 0.407979 0.357531 
37.5952 0.217303 0.232275 0.250004 0.271304 0.297333 0.329824 0.371444 0.426557 0.502745 0.614105 0.787588 0.893749 0.783483 0.839245 0.902152 0.726734 0.57573 0.477017 0.408242 0.35778 
37.6754 0.217619 0.232581 0.250301 0.271593 0.297619 0.330112 0.371741 0.426879 0.50312 0.614599 0.78841 0.895525 0.789552 0.8433 0.903541 0.727416 0.576177 0.477371 0.408554 0.358073 
37.7555 0.217968 0.23292 0.250633 0.271921 0.297945 0.330442 0.372086 0.427253 0.503554 0.615165 0.789318 0.897383 0.795678 0.847412 0.905022 0.72818 0.576691 0.477782 0.408917 0.358412 
37.8357 0.218352 0.233295 0.251002 0.272286 0.298312 0.330817 0.372479 0.427681 0.504051 0.615804 0.790315 0.899327 0.801863 0.851582 0.906595 0.729028 0.577275 0.478254 0.409333 0.358799 
37.9158 0.21877 0.233706 0.251408 0.272691 0.298721 0.331237 0.372922 0.428165 0.504612 0.616518 0.791403 0.901361 0.808109 0.855813 0.908265 0.729961 0.57793 0.478786 0.409802 0.359233 
37.996 0.219225 0.234155 0.251853 0.273137 0.299174 0.331704 0.373415 0.428707 0.505238 0.61731 0.792586 0.903487 0.814418 0.860109 0.910034 0.730984 0.578659 0.479381 0.410326 0.359717 
38.0762 0.219717 0.234642 0.252339 0.273626 0.299671 0.33222 0.373962 0.429307 0.505931 0.618182 0.793866 0.905709 0.820791 0.864472 0.911907 0.732098 0.579463 0.48004 0.410907 0.360252 
38.1563 0.220248 0.235169 0.252866 0.274158 0.300215 0.332784 0.374563 0.429967 0.506694 0.619136 0.795246 0.90803 0.827231 0.868905 0.913886 0.733306 0.580346 0.480766 0.411546 0.36084 
38.2365 0.220819 0.235738 0.253436 0.274735 0.300806 0.333401 0.37522 0.43069 0.507529 0.620174 0.796729 0.910454 0.833739 0.873412 0.915975 0.734611 0.581308 0.48156 0.412246 0.361483 
38.3166 0.221433 0.23635 0.254052 0.275359 0.301447 0.33407 0.375934 0.431478 0.508437 0.621299 0.798319 0.912985 0.840319 0.877996 0.918177 0.736016 0.582352 0.482425 0.413008 0.362182 
38.3968 0.22209 0.237007 0.254713 0.276031 0.302139 0.334794 0.376709 0.432332 0.509421 0.622515 0.800018 0.915627 0.846971 0.882661 0.920498 0.737524 0.583482 0.483363 0.413834 0.362939 
38.477 0.222793 0.237711 0.255423 0.276754 0.302884 0.335574 0.377545 0.433254 0.510483 0.623823 0.801832 0.918385 0.853699 0.88741 0.922941 0.739139 0.5847 0.484376 0.414726 0.363755 
38.5571 0.223543 0.238464 0.256183 0.277529 0.303684 0.336414 0.378445 0.434248 0.511626 0.625226 0.803762 0.921261 0.860504 0.892247 0.925511 0.740864 0.586008 0.485466 0.415687 0.364634 
38.6373 0.224343 0.239267 0.256995 0.278358 0.304541 0.337314 0.379411 0.435315 0.512854 0.626729 0.805814 0.924262 0.867391 0.897176 0.928212 0.742703 0.58741 0.486636 0.416719 0.365578 
38.7174 0.225195 0.240123 0.257862 0.279244 0.305457 0.338278 0.380445 0.436457 0.514167 0.628334 0.807992 0.927391 0.87436 0.902201 0.931048 0.744659 0.588909 0.48789 0.417824 0.366588 
38.7976 0.226102 0.241034 0.258785 0.280189 0.306436 0.339307 0.381551 0.437679 0.515571 0.630044 0.8103 0.930655 0.881416 0.907328 0.934026 0.746738 0.590508 0.489229 0.419005 0.367668 
38.8778 0.227065 0.242004 0.259768 0.281195 0.307479 0.340405 0.382731 0.438982 0.517067 0.631865 0.812742 0.934057 0.888561 0.912559 0.93715 0.748942 0.592211 0.490658 0.420266 0.368819 
38.9579 0.228089 0.243035 0.260814 0.282266 0.308589 0.341574 0.383988 0.44037 0.51866 0.633798 0.815324 0.937605 0.895798 0.917901 0.940425 0.751277 0.594021 0.492179 0.421609 0.370046 
39.0381 0.229175 0.244129 0.261925 0.283404 0.309769 0.342817 0.385324 0.441847 0.520353 0.63585 0.81805 0.941302 0.903131 0.923357 0.943859 0.753747 0.595944 0.493796 0.423037 0.371351 
39.1182 0.230329 0.245291 0.263104 0.284613 0.311023 0.344138 0.386744 0.443415 0.522149 0.638024 0.820927 0.945156 0.910562 0.928934 0.947456 0.756358 0.597982 0.495512 0.424554 0.372737 
39.1984 0.231552 0.246524 0.264356 0.285895 0.312354 0.34554 0.388251 0.445078 0.524054 0.640325 0.82396 0.949174 0.918097 0.934637 0.951223 0.759115 0.60014 0.497333 0.426164 0.374208 
39.2786 0.23285 0.247832 0.265684 0.287256 0.313765 0.347027 0.389849 0.446841 0.526071 0.642757 0.827155 0.95336 0.925737 0.940471 0.955168 0.762024 0.602424 0.499261 0.42787 0.375768 
39.3587 0.234227 0.249219 0.267092 0.288699 0.315262 0.348603 0.391542 0.448709 0.528206 0.645328 0.830519 0.957724 0.933488 0.946443 0.959298 0.765091 0.604838 0.501302 0.429677 0.377421 
39.4389 0.235688 0.250691 0.268585 0.290229 0.316848 0.350273 0.393335 0.450685 0.530462 0.648041 0.834058 0.962272 0.941353 0.952558 0.963619 0.768322 0.607389 0.503461 0.43159 0.379172 
39.519 0.237237 0.252251 0.270169 0.29185 0.318528 0.352041 0.395233 0.452774 0.532847 0.650904 0.83778 0.967013 0.949337 0.958824 0.968141 0.771724 0.61008 0.505743 0.433614 0.381025 
39.5992 0.238883 0.253907 0.271848 0.293569 0.320308 0.353913 0.39724 0.454983 0.535365 0.653922 0.841693 0.971954 0.957444 0.965248 0.972872 0.775305 0.61292 0.508153 0.435754 0.382986 
39.6794 0.24063 0.255665 0.273629 0.295391 0.322193 0.355894 0.399363 0.457318 0.538023 0.657103 0.845804 0.977104 0.965679 0.971836 0.977821 0.779072 0.615915 0.510699 0.438015 0.385061 
39.7595 0.242487 0.257532 0.275519 0.297322 0.324191 0.357991 0.401608 0.459784 0.540827 0.660454 0.850124 0.982474 0.974046 0.978597 0.982997 0.783034 0.619071 0.513385 0.440405 0.387255 
39.8397 0.244461 0.259515 0.277525 0.299371 0.326307 0.360211 0.403982 0.462389 0.543786 0.663984 0.854661 0.988073 0.982552 0.985539 0.988412 0.7872 0.622398 0.516221 0.442931 0.389576 
39.9198 0.246563 0.261624 0.279657 0.301545 0.328551 0.362561 0.406493 0.46514 0.546906 0.6677 0.859425 0.993911 0.991201 0.99267 0.994076 0.791579 0.625902 0.519212 0.445599 0.392032 
40 0.248801 0.263868 0.281923 0.303854 0.33093 0.365051 0.409148 0.468045 0.550197 0.671613 0.864428 1 1 1 1 0.796181 0.629594 0.522369 0.448418 0.39463 

