T 21F 21.1F 21.2F 21.3F 21.4F 21.5F 21.6F 21.7F 21.8F 21.9F 22F 22.1F 22.2F 22.3F 22.4F 22.5F 22.6F 22.7F 22.8F 22.9F 
9.33083 0.99798 0.999718 0.992897 0.975949 0.955038 0.923217 0.87193 0.797839 0.698369 0.572525 0.422649 0.253356 0.0690426 0.125087 0.3061 0.469435 0.613028 0.730987 0.822653 0.889584 
9.35585 0.997803 0.99978 0.993221 0.976551 0.95593 0.924391 0.873348 0.799421 0.699995 0.574038 0.423876 0.254138 0.0692617 0.125482 0.30703 0.470764 0.614593 0.732616 0.824197 0.890935 
9.38086 0.997618 0.999834 0.993538 0.977147 0.956816 0.925561 0.874762 0.801003 0.701623 0.575554 0.425106 0.254922 0.0694815 0.125878 0.307964 0.472096 0.616161 0.734244 0.825739 0.892283 
9.40588 0.997427 0.99988 0.993847 0.977736 0.957696 0.926727 0.876174 0.802583 0.703252 0.577072 0.426339 0.255709 0.0697021 0.126276 0.3089 0.473432 0.617731 0.735874 0.82728 0.893626 
9.43089 0.997228 0.999919 0.994148 0.978318 0.95857 0.927887 0.877583 0.804163 0.704882 0.578593 0.427575 0.256498 0.0699234 0.126675 0.309838 0.47477 0.619303 0.737504 0.828818 0.894967 
9.45591 0.997022 0.99995 0.994443 0.978892 0.959437 0.929042 0.878988 0.805742 0.706513 0.580117 0.428814 0.257289 0.0701454 0.127075 0.31078 0.476112 0.620877 0.739134 0.830356 0.896303 
9.48093 0.996808 0.999974 0.994729 0.97946 0.960298 0.930193 0.880391 0.807319 0.708145 0.581643 0.430056 0.258083 0.0703681 0.127476 0.311724 0.477457 0.622454 0.740765 0.831892 0.897636 
9.50594 0.996587 0.99999 0.995008 0.98002 0.961153 0.931338 0.88179 0.808896 0.709778 0.583172 0.431302 0.258879 0.0705916 0.127879 0.312671 0.478805 0.624033 0.742397 0.833426 0.898965 
9.53096 0.996359 0.999999 0.995279 0.980573 0.962002 0.932479 0.883186 0.810472 0.711413 0.584704 0.43255 0.259677 0.0708158 0.128283 0.31362 0.480156 0.625614 0.744029 0.834958 0.900291 
9.55597 0.996124 1 0.995543 0.981119 0.962844 0.933614 0.884579 0.812047 0.713048 0.586238 0.433802 0.260478 0.0710407 0.128688 0.314573 0.48151 0.627197 0.745661 0.836489 0.901612 
9.58099 0.995881 0.999994 0.9958 0.981658 0.96368 0.934745 0.885969 0.81362 0.714684 0.587775 0.435057 0.261281 0.0712664 0.129095 0.315528 0.482867 0.628783 0.747294 0.838018 0.90293 
9.606 0.995632 0.999979 0.996048 0.98219 0.964509 0.93587 0.887355 0.815192 0.716322 0.589314 0.436314 0.262087 0.0714929 0.129503 0.316486 0.484227 0.63037 0.748927 0.839545 0.904244 
9.63102 0.995375 0.999958 0.99629 0.982714 0.965332 0.93699 0.888738 0.816764 0.71796 0.590856 0.437575 0.262896 0.07172 0.129912 0.317446 0.48559 0.63196 0.750561 0.84107 0.905553 
9.65604 0.995111 0.999929 0.996523 0.983231 0.966148 0.938105 0.890118 0.818334 0.719599 0.5924 0.43884 0.263706 0.071948 0.130323 0.31841 0.486956 0.633552 0.752195 0.842593 0.906859 
9.68105 0.994839 0.999892 0.996749 0.983741 0.966958 0.939215 0.891494 0.819903 0.721239 0.593947 0.440107 0.264519 0.0721766 0.130735 0.319376 0.488326 0.635146 0.753829 0.844115 0.908161 
9.70607 0.994561 0.999848 0.996968 0.984244 0.967762 0.940319 0.892867 0.82147 0.72288 0.595496 0.441377 0.265335 0.072406 0.131148 0.320345 0.489698 0.636742 0.755464 0.845634 0.909459 
9.73108 0.994275 0.999796 0.997179 0.984739 0.968558 0.941419 0.894236 0.823036 0.724522 0.597048 0.442651 0.266153 0.0726362 0.131563 0.321317 0.491073 0.638341 0.757098 0.847152 0.910753 
9.7561 0.993982 0.999737 0.997382 0.985227 0.969349 0.942512 0.895602 0.824601 0.726165 0.598602 0.443927 0.266974 0.0728672 0.131979 0.322291 0.492452 0.639941 0.758733 0.848667 0.912043 
9.78111 0.993682 0.999671 0.997577 0.985708 0.970132 0.943601 0.896965 0.826165 0.727808 0.600159 0.445207 0.267797 0.0730989 0.132397 0.323269 0.493834 0.641544 0.760368 0.850181 0.913328 
9.80613 0.993375 0.999596 0.997766 0.986182 0.97091 0.944684 0.898323 0.827727 0.729453 0.601719 0.44649 0.268622 0.0733313 0.132815 0.324249 0.495218 0.643148 0.762004 0.851692 0.91461 
9.83114 0.993061 0.999515 0.997946 0.986648 0.97168 0.945762 0.899678 0.829287 0.731098 0.603281 0.447776 0.26945 0.0735645 0.133235 0.325232 0.496606 0.644755 0.763639 0.853201 0.915887 
9.85616 0.99274 0.999426 0.998119 0.987107 0.972444 0.946834 0.90103 0.830846 0.732744 0.604845 0.449065 0.270281 0.0737985 0.133657 0.326218 0.497997 0.646363 0.765274 0.854708 0.91716 
9.88118 0.992412 0.999329 0.998284 0.987558 0.973201 0.947901 0.902377 0.832404 0.73439 0.606412 0.450357 0.271114 0.0740333 0.134079 0.327207 0.499391 0.647974 0.76691 0.856213 0.918428 
9.90619 0.992077 0.999225 0.998442 0.988002 0.973951 0.948962 0.903721 0.83396 0.736037 0.607981 0.451653 0.271949 0.0742688 0.134504 0.328198 0.500787 0.649587 0.768545 0.857716 0.919692 
9.93121 0.991735 0.999114 0.998592 0.988439 0.974695 0.950018 0.905061 0.835514 0.737685 0.609552 0.452951 0.272787 0.0745051 0.134929 0.329193 0.502187 0.651201 0.770181 0.859216 0.920952 
9.95622 0.991385 0.998995 0.998734 0.988868 0.975432 0.951068 0.906398 0.837067 0.739334 0.611126 0.454253 0.273628 0.0747422 0.135356 0.33019 0.50359 0.652818 0.771817 0.860714 0.922208 
9.98124 0.991029 0.998869 0.998869 0.98929 0.976162 0.952112 0.90773 0.838618 0.740983 0.612703 0.455557 0.274471 0.07498 0.135784 0.33119 0.504996 0.654436 0.773452 0.86221 0.923459 
10.0063 0.990666 0.998735 0.998996 0.989704 0.976885 0.953151 0.909059 0.840168 0.742633 0.614281 0.456865 0.275316 0.0752186 0.136214 0.332193 0.506406 0.656057 0.775088 0.863703 0.924705 
10.0313 0.990296 0.998594 0.999116 0.990111 0.977601 0.954184 0.910383 0.841716 0.744283 0.615863 0.458176 0.276164 0.075458 0.136645 0.333199 0.507818 0.657679 0.776723 0.865194 0.925947 
10.0563 0.989919 0.998445 0.999228 0.990511 0.978311 0.955212 0.911704 0.843262 0.745934 0.617446 0.459491 0.277015 0.0756982 0.137078 0.334207 0.509233 0.659304 0.778358 0.866683 0.927185 
10.0813 0.989535 0.998289 0.999333 0.990903 0.979013 0.956233 0.91302 0.844806 0.747585 0.619032 0.460808 0.277868 0.0759392 0.137511 0.335219 0.510651 0.66093 0.779993 0.868169 0.928418 
10.1063 0.989144 0.998126 0.999429 0.991288 0.979709 0.957249 0.914333 0.846348 0.749237 0.62062 0.462128 0.278724 0.076181 0.137947 0.336233 0.512072 0.662558 0.781628 0.869652 0.929646 
10.1313 0.988746 0.997955 0.999519 0.991665 0.980398 0.958259 0.915641 0.847888 0.750889 0.622211 0.463452 0.279582 0.0764236 0.138383 0.33725 0.513497 0.664188 0.783263 0.871133 0.930869 
10.1563 0.988342 0.997777 0.9996 0.992035 0.98108 0.959263 0.916946 0.849427 0.752542 0.623804 0.464779 0.280443 0.076667 0.138821 0.33827 0.514924 0.665819 0.784897 0.872611 0.932088 
10.1814 0.987931 0.997592 0.999674 0.992397 0.981755 0.960262 0.918246 0.850964 0.754195 0.625399 0.466109 0.281306 0.0769111 0.139261 0.339293 0.516354 0.667453 0.786531 0.874087 0.933302 
10.2064 0.987512 0.997399 0.999741 0.992752 0.982423 0.961254 0.919542 0.852498 0.755848 0.626996 0.467442 0.282172 0.0771561 0.139702 0.340319 0.517788 0.669088 0.788165 0.875559 0.934512 
10.2314 0.987088 0.997199 0.9998 0.993099 0.983084 0.962241 0.920834 0.854031 0.757502 0.628596 0.468778 0.283041 0.0774019 0.140144 0.341348 0.519224 0.670725 0.789798 0.87703 0.935716 
10.2564 0.986656 0.996992 0.999851 0.993439 0.983738 0.963221 0.922121 0.855561 0.759156 0.630198 0.470117 0.283912 0.0776484 0.140588 0.34238 0.520663 0.672364 0.791431 0.878497 0.936916 
10.2814 0.986217 0.996778 0.999895 0.993771 0.984385 0.964196 0.923404 0.85709 0.760811 0.631802 0.471459 0.284786 0.0778958 0.141033 0.343415 0.522106 0.674005 0.793064 0.879961 0.938111 
10.3064 0.985772 0.996556 0.999931 0.994096 0.985025 0.965164 0.924683 0.858616 0.762465 0.633409 0.472805 0.285662 0.078144 0.14148 0.344452 0.523551 0.675647 0.794696 0.881423 0.939301 
10.3315 0.98532 0.996327 0.99996 0.994413 0.985657 0.966127 0.925958 0.86014 0.76412 0.635017 0.474154 0.286541 0.078393 0.141928 0.345493 0.524999 0.677291 0.796328 0.882882 0.940486 
10.3565 0.984862 0.996091 0.999981 0.994722 0.986283 0.967083 0.927228 0.861662 0.765775 0.636628 0.475506 0.287423 0.0786428 0.142377 0.346536 0.526451 0.678937 0.797959 0.884338 0.941666 
10.3815 0.984397 0.995847 0.999994 0.995025 0.986902 0.968033 0.928493 0.863182 0.767431 0.638241 0.476861 0.288307 0.0788935 0.142828 0.347582 0.527905 0.680584 0.799589 0.885791 0.94284 
10.4065 0.983925 0.995597 1 0.995319 0.987513 0.968977 0.929754 0.864699 0.769086 0.639857 0.478219 0.289194 0.079145 0.14328 0.348632 0.529363 0.682234 0.801219 0.887241 0.94401 
10.4315 0.983447 0.995339 0.999998 0.995606 0.988117 0.969915 0.931011 0.866214 0.770741 0.641474 0.47958 0.290084 0.0793972 0.143734 0.349684 0.530823 0.683884 0.802849 0.888688 0.945175 
10.4565 0.982962 0.995074 0.999989 0.995885 0.988714 0.970847 0.932263 0.867727 0.772397 0.643094 0.480944 0.290976 0.0796504 0.14419 0.350739 0.532286 0.685537 0.804478 0.890132 0.946335 
10.4816 0.98247 0.994801 0.999972 0.996157 0.989304 0.971773 0.93351 0.869237 0.774053 0.644715 0.482312 0.29187 0.0799043 0.144646 0.351797 0.533753 0.687191 0.806106 0.891573 0.947489 
10.5066 0.981972 0.994522 0.999948 0.996422 0.989887 0.972692 0.934753 0.870745 0.775708 0.646339 0.483682 0.292768 0.0801591 0.145105 0.352858 0.535222 0.688846 0.807733 0.893011 0.948639 
10.5316 0.981468 0.994236 0.999916 0.996678 0.990463 0.973605 0.935991 0.872251 0.777364 0.647965 0.485056 0.293668 0.0804147 0.145564 0.353922 0.536694 0.690503 0.80936 0.894445 0.949783 
10.5566 0.980957 0.993942 0.999877 0.996927 0.991031 0.974511 0.937224 0.873754 0.77902 0.649593 0.486433 0.294571 0.0806711 0.146026 0.354989 0.53817 0.692162 0.810986 0.895877 0.950922 
10.5816 0.980439 0.993641 0.99983 0.997169 0.991592 0.975411 0.938453 0.875254 0.780675 0.651223 0.487813 0.295476 0.0809284 0.146488 0.356059 0.539648 0.693822 0.812611 0.897305 0.952055 
10.6066 0.979915 0.993333 0.999776 0.997403 0.992146 0.976305 0.939677 0.876752 0.782331 0.652855 0.489196 0.296384 0.0811865 0.146952 0.357132 0.541129 0.695483 0.814236 0.898729 0.953183 
10.6316 0.979385 0.993019 0.999714 0.997629 0.992692 0.977193 0.940896 0.878247 0.783986 0.654489 0.490583 0.297295 0.0814455 0.147418 0.358208 0.542613 0.697146 0.815859 0.900151 0.954306 
10.6567 0.978848 0.992697 0.999645 0.997848 0.993231 0.978074 0.94211 0.87974 0.785642 0.656126 0.491972 0.298208 0.0817053 0.147885 0.359287 0.5441 0.698811 0.817482 0.901569 0.955423 
10.6817 0.978305 0.992368 0.999568 0.998059 0.993763 0.978948 0.943319 0.881229 0.787297 0.657764 0.493365 0.299124 0.081966 0.148354 0.360369 0.54559 0.700477 0.819103 0.902984 0.956535 
10.7067 0.977755 0.992032 0.999484 0.998263 0.994287 0.979817 0.944523 0.882717 0.788952 0.659404 0.49476 0.300043 0.0822275 0.148824 0.361454 0.547083 0.702144 0.820724 0.904395 0.957642 
10.7317 0.977199 0.991689 0.999393 0.998459 0.994805 0.980678 0.945723 0.884201 0.790606 0.661046 0.496159 0.300965 0.0824899 0.149296 0.362542 0.548579 0.703813 0.822344 0.905803 0.958743 
10.7567 0.976637 0.991339 0.999293 0.998647 0.995314 0.981533 0.946917 0.885683 0.792261 0.662691 0.497561 0.301889 0.0827531 0.149769 0.363633 0.550078 0.705483 0.823962 0.907207 0.959838 
10.7817 0.976069 0.990982 0.999187 0.998828 0.995817 0.982382 0.948106 0.887161 0.793915 0.664337 0.498966 0.302816 0.0830172 0.150244 0.364727 0.55158 0.707155 0.82558 0.908608 0.960928 
10.8068 0.975494 0.990619 0.999073 0.999001 0.996312 0.983224 0.949291 0.888637 0.795568 0.665985 0.500375 0.303745 0.0832822 0.15072 0.365824 0.553084 0.708827 0.827196 0.910005 0.962012 
10.8318 0.974913 0.990248 0.998952 0.999166 0.996799 0.984059 0.95047 0.89011 0.797222 0.667635 0.501786 0.304678 0.083548 0.151198 0.366924 0.554592 0.710502 0.828812 0.911398 0.963091 
10.8568 0.974326 0.989871 0.998823 0.999324 0.99728 0.984887 0.951644 0.89158 0.798875 0.669286 0.5032 0.305613 0.0838147 0.151677 0.368027 0.556102 0.712177 0.830426 0.912788 0.964164 
10.8818 0.973733 0.989486 0.998687 0.999475 0.997752 0.985709 0.952813 0.893047 0.800527 0.67094 0.504618 0.306551 0.0840822 0.152158 0.369133 0.557616 0.713854 0.832039 0.914174 0.965231 
10.9068 0.973134 0.989095 0.998543 0.999617 0.998218 0.986525 0.953976 0.894511 0.80218 0.672596 0.506039 0.307491 0.0843507 0.15264 0.370242 0.559132 0.715532 0.833651 0.915556 0.966293 
10.9318 0.972528 0.988697 0.998392 0.999753 0.998676 0.987333 0.955135 0.895972 0.803831 0.674253 0.507462 0.308434 0.08462 0.153124 0.371354 0.560651 0.717211 0.835261 0.916935 0.967349 
10.9568 0.971917 0.988292 0.998234 0.99988 0.999126 0.988135 0.956288 0.89743 0.805482 0.675913 0.508889 0.30938 0.0848902 0.153609 0.372469 0.562173 0.718891 0.83687 0.91831 0.968399 
10.9819 0.971299 0.98788 0.998069 1 0.999569 0.98893 0.957435 0.898885 0.807133 0.677574 0.510319 0.310329 0.0851613 0.154097 0.373587 0.563698 0.720573 0.838478 0.919681 0.969443 
11.0069 0.970532 0.987325 0.997767 0.999994 0.999898 0.989627 0.958503 0.90028 0.808745 0.679215 0.511743 0.311278 0.0854328 0.154584 0.374704 0.565213 0.722229 0.840041 0.920986 0.970401 
11.0319 0.969381 0.986399 0.997116 0.999667 0.999939 0.990073 0.959367 0.901523 0.810256 0.680801 0.513144 0.312222 0.0857042 0.155071 0.375812 0.566698 0.723818 0.841488 0.922123 0.971141 
11.0569 0.968223 0.985466 0.996456 0.99933 0.999969 0.99051 0.960223 0.90276 0.811765 0.682387 0.514548 0.313168 0.0859765 0.15556 0.376923 0.568184 0.725406 0.842932 0.923253 0.971872 
11.0819 0.967057 0.984524 0.995788 0.998983 0.999989 0.990937 0.96107 0.903991 0.813271 0.683975 0.515954 0.314117 0.0862497 0.15605 0.378037 0.569673 0.726994 0.844372 0.924377 0.972595 
11.1069 0.965885 0.983575 0.99511 0.998627 1 0.991355 0.96191 0.905217 0.814775 0.685563 0.517363 0.315069 0.0865238 0.156542 0.379154 0.571164 0.728582 0.845809 0.925495 0.973309 
11.132 0.964705 0.982617 0.994422 0.99826 1 0.991763 0.962742 0.906438 0.816277 0.687151 0.518775 0.316024 0.0867988 0.157035 0.380274 0.572658 0.73017 0.847243 0.926606 0.974014 
11.157 0.963519 0.981651 0.993726 0.997884 0.99999 0.992162 0.963565 0.907652 0.817776 0.688741 0.52019 0.316981 0.0870747 0.15753 0.381397 0.574154 0.731758 0.848673 0.92771 0.97471 
11.182 0.962326 0.980676 0.99302 0.997498 0.99997 0.992551 0.96438 0.908861 0.819272 0.69033 0.521607 0.317941 0.0873515 0.158027 0.382523 0.575651 0.733345 0.850099 0.928808 0.975398 
11.207 0.961125 0.979694 0.992306 0.997102 0.99994 0.99293 0.965187 0.910064 0.820766 0.691921 0.523026 0.318904 0.0876292 0.158525 0.383652 0.577151 0.734932 0.851522 0.9299 0.976077 
11.232 0.959918 0.978704 0.991582 0.996696 0.9999 0.9933 0.965985 0.911261 0.822257 0.693512 0.524449 0.319869 0.0879079 0.159024 0.384783 0.578654 0.736519 0.852941 0.930984 0.976747 
11.257 0.958705 0.977706 0.99085 0.996281 0.99985 0.99366 0.966776 0.912452 0.823746 0.695103 0.525874 0.320837 0.0881874 0.159526 0.385918 0.580158 0.738105 0.854356 0.932062 0.977409 
11.2821 0.957484 0.9767 0.990108 0.995856 0.99979 0.99401 0.967558 0.913638 0.825231 0.696695 0.527301 0.321808 0.0884679 0.160029 0.387055 0.581665 0.739691 0.855768 0.933133 0.978061 
11.3071 0.956257 0.975686 0.989358 0.995421 0.999719 0.994351 0.968331 0.914817 0.826714 0.698288 0.528731 0.322782 0.0887493 0.160533 0.388196 0.583173 0.741276 0.857176 0.934198 0.978705 
11.3321 0.955023 0.974664 0.988598 0.994977 0.999639 0.994681 0.969096 0.91599 0.828194 0.69988 0.530164 0.323758 0.0890317 0.16104 0.389339 0.584684 0.742861 0.85858 0.935255 0.979339 
11.3571 0.953783 0.973634 0.98783 0.994522 0.999549 0.995002 0.969852 0.917157 0.829671 0.701473 0.531599 0.324738 0.0893149 0.161547 0.390485 0.586197 0.744445 0.85998 0.936305 0.979965 
11.3821 0.952536 0.972597 0.987053 0.994058 0.999448 0.995313 0.9706 0.918318 0.831145 0.703067 0.533037 0.32572 0.0895991 0.162057 0.391635 0.587712 0.746029 0.861376 0.937349 0.980581 
11.4071 0.951283 0.971552 0.986267 0.993585 0.999337 0.995615 0.97134 0.919473 0.832616 0.704661 0.534477 0.326704 0.0898843 0.162568 0.392787 0.589229 0.747612 0.862768 0.938385 0.981189 
11.4321 0.950023 0.970499 0.985472 0.993102 0.999217 0.995906 0.97207 0.920621 0.834085 0.706255 0.53592 0.327692 0.0901703 0.163081 0.393942 0.590748 0.749194 0.864155 0.939414 0.981787 
11.4572 0.948757 0.969439 0.984668 0.992609 0.999086 0.996187 0.972792 0.921763 0.835549 0.707849 0.537366 0.328682 0.0904574 0.163595 0.3951 0.592269 0.750776 0.865539 0.940437 0.982376 
11.4822 0.947484 0.968371 0.983856 0.992106 0.998945 0.996459 0.973506 0.922899 0.837011 0.709443 0.538814 0.329675 0.0907453 0.164111 0.396261 0.593792 0.752356 0.866919 0.941451 0.982956 
11.5072 0.946205 0.967295 0.983035 0.991594 0.998794 0.996721 0.97421 0.924028 0.83847 0.711038 0.540264 0.330671 0.0910342 0.164629 0.397425 0.595317 0.753936 0.868294 0.942459 0.983527 
11.5322 0.94492 0.966212 0.982205 0.991073 0.998633 0.996973 0.974906 0.925151 0.839925 0.712633 0.541717 0.331669 0.0913241 0.165148 0.398592 0.596844 0.755516 0.869665 0.94346 0.984089 
11.5572 0.943629 0.965122 0.981367 0.990542 0.998462 0.997215 0.975593 0.926267 0.841377 0.714228 0.543172 0.332671 0.0916149 0.165669 0.399762 0.598373 0.757094 0.871032 0.944453 0.984641 
11.5822 0.942332 0.964024 0.98052 0.990001 0.99828 0.997446 0.976271 0.927376 0.842826 0.715822 0.54463 0.333675 0.0919067 0.166191 0.400934 0.599903 0.758671 0.872394 0.945438 0.985184 
11.6073 0.941028 0.962918 0.979665 0.989451 0.998089 0.997668 0.976941 0.928479 0.844271 0.717417 0.546091 0.334682 0.0921994 0.166716 0.40211 0.601436 0.760248 0.873752 0.946417 0.985718 
11.6323 0.939719 0.961806 0.978801 0.988891 0.997888 0.99788 0.977601 0.929575 0.845712 0.719012 0.547554 0.335691 0.0924931 0.167242 0.403289 0.602971 0.761823 0.875105 0.947387 0.986242 
11.6573 0.938403 0.960686 0.977928 0.988322 0.997676 0.998082 0.978252 0.930665 0.847151 0.720607 0.549019 0.336704 0.0927877 0.167769 0.40447 0.604507 0.763398 0.876454 0.948351 0.986757 
11.6823 0.937082 0.959559 0.977048 0.987744 0.997455 0.998274 0.978895 0.931748 0.848585 0.722202 0.550486 0.337719 0.0930834 0.168299 0.405655 0.606046 0.764971 0.877798 0.949306 0.987262 
11.7073 0.935754 0.958425 0.976158 0.987156 0.997223 0.998456 0.979528 0.932824 0.850016 0.723797 0.551956 0.338737 0.0933799 0.16883 0.406842 0.607586 0.766543 0.879137 0.950254 0.987758 
11.7323 0.934421 0.957283 0.975261 0.986559 0.996982 0.998628 0.980152 0.933893 0.851444 0.725391 0.553429 0.339758 0.0936775 0.169363 0.408032 0.609128 0.768114 0.880472 0.951195 0.988245 
11.7573 0.933082 0.956135 0.974355 0.985952 0.99673 0.998789 0.980768 0.934955 0.852867 0.726985 0.554904 0.340782 0.0939761 0.169897 0.409226 0.610672 0.769684 0.881802 0.952127 0.988722 
11.7824 0.931737 0.954979 0.973441 0.985337 0.996469 0.998941 0.981374 0.93601 0.854287 0.72858 0.556381 0.341808 0.0942756 0.170433 0.410422 0.612217 0.771252 0.883127 0.953052 0.989189 
11.8074 0.930387 0.953817 0.972518 0.984711 0.996197 0.999083 0.981971 0.937058 0.855703 0.730173 0.557861 0.342837 0.0945761 0.170971 0.411621 0.613765 0.772819 0.884448 0.953969 0.989647 
11.8324 0.92903 0.952647 0.971588 0.984077 0.995915 0.999214 0.982558 0.938099 0.857115 0.731767 0.559342 0.34387 0.0948776 0.17151 0.412823 0.615314 0.774385 0.885763 0.954878 0.990095 
11.8574 0.927669 0.951471 0.970649 0.983433 0.995624 0.999335 0.983137 0.939133 0.858523 0.73336 0.560827 0.344905 0.09518 0.172052 0.414029 0.616864 0.77595 0.887073 0.95578 0.990534 
11.8824 0.926301 0.950287 0.969702 0.982781 0.995322 0.999447 0.983706 0.940159 0.859928 0.734953 0.562313 0.345942 0.0954835 0.172595 0.415237 0.618417 0.777513 0.888379 0.956673 0.990963 
11.9074 0.924929 0.949097 0.968747 0.982119 0.995011 0.999548 0.984266 0.941179 0.861328 0.736545 0.563802 0.346983 0.095788 0.173139 0.416448 0.619971 0.779074 0.889679 0.957558 0.991382 
11.9325 0.92355 0.9479 0.967784 0.981447 0.994689 0.999639 0.984816 0.942191 0.862724 0.738137 0.565293 0.348026 0.0960934 0.173686 0.417662 0.621527 0.780635 0.890974 0.958436 0.991792 
11.9575 0.922167 0.946697 0.966813 0.980767 0.994358 0.999719 0.985357 0.943195 0.864116 0.739729 0.566787 0.349073 0.0963999 0.174234 0.418878 0.623084 0.782193 0.892264 0.959305 0.992192 
11.9825 0.920778 0.945486 0.965834 0.980078 0.994016 0.99979 0.985889 0.944193 0.865504 0.74132 0.568282 0.350122 0.0967074 0.174784 0.420098 0.624643 0.78375 0.893549 0.960166 0.992582 
12.0075 0.919383 0.944269 0.964847 0.979379 0.993665 0.99985 0.986411 0.945183 0.866887 0.74291 0.56978 0.351174 0.0970158 0.175336 0.421321 0.626204 0.785305 0.894828 0.961019 0.992963 
12.0325 0.917984 0.943046 0.963852 0.978672 0.993304 0.999901 0.986924 0.946165 0.868266 0.7445 0.57128 0.352228 0.0973253 0.175889 0.422547 0.627766 0.786859 0.896102 0.961864 0.993333 
12.0575 0.916579 0.941816 0.962849 0.977955 0.992933 0.999941 0.987428 0.94714 0.869641 0.746089 0.572783 0.353286 0.0976358 0.176444 0.423775 0.629329 0.788411 0.897371 0.962701 0.993694 
12.0826 0.915169 0.940579 0.961838 0.97723 0.992552 0.999971 0.987922 0.948108 0.871012 0.747677 0.574287 0.354347 0.0979473 0.177001 0.425007 0.630895 0.789961 0.898634 0.963529 0.994045 
