T 21F 21.1F 21.2F 21.3F 21.4F 21.5F 21.6F 21.7F 21.8F 21.9F 22F 22.1F 22.2F 22.3F 22.4F 22.5F 22.6F 22.7F 22.8F 22.9F 
34.8218 0.00147479 0.00175773 0.00212812 0.00262562 0.00331504 0.0043082 0.00581143 0.00824004 0.0125335 0.0212007 0.0428987 0.124807 0.938029 0.442679 0.0879297 0.0354814 0.0190608 0.0119076 0.00816356 0.00596054 
34.8468 0.00146957 0.00175151 0.0021206 0.00261634 0.00330335 0.00429303 0.005791 0.00821114 0.0124898 0.0211274 0.0427541 0.124426 0.938109 0.441861 0.0876478 0.0353605 0.0189946 0.011866 0.00813491 0.00593957 
34.8718 0.00146437 0.00174532 0.00211311 0.00260711 0.00329169 0.0042779 0.00577063 0.00818235 0.0124462 0.0210544 0.0426099 0.124046 0.938179 0.441042 0.0873666 0.0352401 0.0189288 0.0118245 0.00810635 0.00591867 
34.8968 0.00145919 0.00173915 0.00210564 0.0025979 0.00328008 0.00426283 0.00575034 0.00815365 0.0124028 0.0209817 0.0424662 0.123666 0.938237 0.440219 0.0870861 0.03512 0.0188631 0.0117831 0.00807789 0.00589784 
34.9218 0.00145403 0.001733 0.0020982 0.00258873 0.00326851 0.00424781 0.00573011 0.00812505 0.0123595 0.0209091 0.0423229 0.123287 0.938285 0.439395 0.0868063 0.0350003 0.0187976 0.0117419 0.00804954 0.00587709 
34.9468 0.00144889 0.00172687 0.00209079 0.00257959 0.00325698 0.00423285 0.00570996 0.00809656 0.0123163 0.0208368 0.0421801 0.122909 0.938322 0.438568 0.0865272 0.0348809 0.0187324 0.0117009 0.00802128 0.00585641 
34.9719 0.00144377 0.00172077 0.0020834 0.00257048 0.00324549 0.00421793 0.00568988 0.00806816 0.0122733 0.0207648 0.0420377 0.122532 0.938349 0.43774 0.0862489 0.034762 0.0186674 0.01166 0.00799312 0.0058358 
34.9969 0.00143866 0.00171469 0.00207604 0.00256141 0.00323405 0.00420307 0.00566987 0.00803986 0.0122305 0.020693 0.0418957 0.122156 0.938364 0.436909 0.0859713 0.0346434 0.0186026 0.0116192 0.00796505 0.00581526 
35.0219 0.00143357 0.00170862 0.0020687 0.00255236 0.00322264 0.00418826 0.00564993 0.00801166 0.0121878 0.0206214 0.0417542 0.12178 0.938369 0.436076 0.0856944 0.0345252 0.018538 0.0115786 0.00793709 0.0057948 
35.0469 0.0014285 0.00170258 0.00206139 0.00254335 0.00321127 0.00417351 0.00563006 0.00798356 0.0121452 0.0205501 0.0416131 0.121406 0.938363 0.435241 0.0854183 0.0344074 0.0184737 0.0115381 0.00790922 0.0057744 
35.0719 0.00142345 0.00169657 0.00205411 0.00253437 0.00319994 0.0041588 0.00561025 0.00795555 0.0121028 0.020479 0.0414725 0.121032 0.938347 0.434404 0.0851429 0.03429 0.0184095 0.0114977 0.00788145 0.00575408 
35.0969 0.00141841 0.00169057 0.00204685 0.00252543 0.00318865 0.00414415 0.00559052 0.00792765 0.0120606 0.0204081 0.0413323 0.120659 0.938319 0.433565 0.0848681 0.0341729 0.0183456 0.0114575 0.00785378 0.00573383 
35.122 0.0014134 0.00168459 0.00203962 0.00251651 0.00317741 0.00412955 0.00557086 0.00789984 0.0120185 0.0203375 0.0411925 0.120286 0.938281 0.432724 0.0845942 0.0340562 0.0182819 0.0114174 0.0078262 0.00571365 
35.147 0.0014084 0.00167864 0.00203242 0.00250762 0.0031662 0.004115 0.00555126 0.00787212 0.0119765 0.0202671 0.0410531 0.119915 0.938232 0.431881 0.0843209 0.0339399 0.0182184 0.0113775 0.00779872 0.00569354 
35.172 0.00140342 0.0016727 0.00202524 0.00249877 0.00315503 0.0041005 0.00553174 0.0078445 0.0119347 0.020197 0.0409142 0.119544 0.938173 0.431037 0.0840484 0.033824 0.0181551 0.0113377 0.00777133 0.0056735 
35.197 0.00139845 0.00166679 0.00201808 0.00248995 0.0031439 0.00408606 0.00551228 0.00781698 0.011893 0.020127 0.0407757 0.119174 0.938102 0.43019 0.0837765 0.0337084 0.0180921 0.011298 0.00774404 0.00565354 
35.222 0.00139351 0.0016609 0.00201095 0.00248116 0.00313281 0.00407166 0.00549289 0.00778956 0.0118514 0.0200574 0.0406377 0.118805 0.938021 0.429342 0.0835054 0.0335932 0.0180292 0.0112585 0.00771685 0.00563364 
35.247 0.00138858 0.00165503 0.00200385 0.0024724 0.00312176 0.00405731 0.00547357 0.00776222 0.01181 0.0199879 0.0405001 0.118437 0.937929 0.428491 0.0832351 0.0334784 0.0179666 0.0112191 0.00768975 0.00561381 
35.272 0.00138367 0.00164918 0.00199677 0.00246367 0.00311075 0.00404302 0.00545431 0.00773499 0.0117688 0.0199187 0.0403629 0.11807 0.937826 0.427639 0.0829654 0.0333639 0.0179041 0.0111798 0.00766274 0.00559405 
35.2971 0.00137877 0.00164335 0.00198971 0.00245497 0.00309978 0.00402877 0.00543513 0.00770785 0.0117277 0.0198497 0.0402261 0.117703 0.937712 0.426786 0.0826965 0.0332498 0.0178419 0.0111407 0.00763583 0.00557436 
35.3221 0.0013739 0.00163754 0.00198269 0.00244631 0.00308884 0.00401458 0.00541601 0.0076808 0.0116867 0.0197809 0.0400898 0.117337 0.937588 0.42593 0.0824282 0.0331361 0.0177799 0.0111017 0.00760901 0.00555474 
35.3471 0.00136904 0.00163175 0.00197568 0.00243767 0.00307795 0.00400043 0.00539695 0.00765385 0.0116458 0.0197124 0.0399539 0.116972 0.937453 0.425073 0.0821607 0.0330227 0.0177181 0.0110629 0.00758229 0.00553519 
35.3721 0.0013642 0.00162598 0.0019687 0.00242906 0.00306709 0.00398634 0.00537797 0.00762699 0.0116052 0.0196441 0.0398184 0.116608 0.937307 0.424214 0.081894 0.0329097 0.0176565 0.0110242 0.00755566 0.00551571 
35.3971 0.00135937 0.00162024 0.00196175 0.00242049 0.00305627 0.00397229 0.00535905 0.00760022 0.0115646 0.0195761 0.0396833 0.116245 0.937151 0.423354 0.0816279 0.0327971 0.0175951 0.0109856 0.00752912 0.00549629 
35.4221 0.00135457 0.00161451 0.00195482 0.00241194 0.00304549 0.00395829 0.0053402 0.00757355 0.0115242 0.0195082 0.0395487 0.115882 0.936983 0.422492 0.0813626 0.0326848 0.017534 0.0109471 0.00750267 0.00547695 
35.4472 0.00134978 0.0016088 0.00194791 0.00240343 0.00303475 0.00394435 0.00532141 0.00754697 0.0114839 0.0194406 0.0394145 0.115521 0.936805 0.421628 0.081098 0.0325729 0.017473 0.0109088 0.00747632 0.00545767 
35.4722 0.00134501 0.00160312 0.00194103 0.00239494 0.00302404 0.00393045 0.00530269 0.00752048 0.0114438 0.0193732 0.0392807 0.11516 0.936617 0.420763 0.0808341 0.0324614 0.0174122 0.0108706 0.00745006 0.00543846 
35.4972 0.00134025 0.00159745 0.00193417 0.00238649 0.00301338 0.0039166 0.00528403 0.00749409 0.0114038 0.0193061 0.0391473 0.1148 0.936417 0.419896 0.0805709 0.0323502 0.0173517 0.0108326 0.00742389 0.00541932 
35.5222 0.00133551 0.00159181 0.00192734 0.00237807 0.00300275 0.0039028 0.00526544 0.00746779 0.0113639 0.0192391 0.0390144 0.114441 0.936207 0.419028 0.0803084 0.0322394 0.0172913 0.0107946 0.00739781 0.00540024 
35.5472 0.00133079 0.00158618 0.00192053 0.00236967 0.00299216 0.00388905 0.00524692 0.00744157 0.0113242 0.0191724 0.0388818 0.114083 0.935986 0.418159 0.0800466 0.0321289 0.0172312 0.0107569 0.00737182 0.00538123 
35.5722 0.00132608 0.00158057 0.00191375 0.00236131 0.0029816 0.00387534 0.00522846 0.00741545 0.0112846 0.0191059 0.0387497 0.113725 0.935754 0.417288 0.0797856 0.0320188 0.0171713 0.0107192 0.00734593 0.00536229 
35.5972 0.00132139 0.00157499 0.00190699 0.00235297 0.00297108 0.00386169 0.00521006 0.00738943 0.0112451 0.0190397 0.038618 0.113369 0.935512 0.416415 0.0795253 0.031909 0.0171115 0.0106817 0.00732012 0.00534341 
35.6223 0.00131672 0.00156942 0.00190025 0.00234466 0.00296061 0.00384808 0.00519173 0.00736349 0.0112058 0.0189736 0.0384867 0.113013 0.935259 0.415542 0.0792657 0.0317997 0.017052 0.0106443 0.0072944 0.0053246 
35.6473 0.00131207 0.00156388 0.00189354 0.00233639 0.00295016 0.00383452 0.00517346 0.00733764 0.0111666 0.0189078 0.0383559 0.112658 0.934996 0.414667 0.0790068 0.0316906 0.0169926 0.010607 0.00726878 0.00530586 
35.6723 0.00130743 0.00155835 0.00188685 0.00232814 0.00293976 0.00382101 0.00515526 0.00731188 0.0111276 0.0188422 0.0382254 0.112304 0.934722 0.41379 0.0787486 0.0315819 0.0169335 0.0105698 0.00724324 0.00528718 
35.6973 0.0013028 0.00155284 0.00188019 0.00231992 0.00292939 0.00380755 0.00513712 0.00728621 0.0110887 0.0187768 0.0380954 0.111951 0.934437 0.412913 0.0784911 0.0314736 0.0168746 0.0105328 0.00721779 0.00526857 
35.7223 0.0012982 0.00154735 0.00187355 0.00231173 0.00291905 0.00379413 0.00511905 0.00726063 0.0110499 0.0187117 0.0379657 0.111598 0.934141 0.412034 0.0782344 0.0313656 0.0168159 0.0104959 0.00719243 0.00525002 
35.7473 0.00129361 0.00154189 0.00186693 0.00230357 0.00290876 0.00378076 0.00510104 0.00723514 0.0110113 0.0186467 0.0378365 0.111247 0.933835 0.411154 0.0779783 0.031258 0.0167573 0.0104592 0.00716716 0.00523154 
35.7724 0.00128904 0.00153644 0.00186034 0.00229544 0.0028985 0.00376744 0.00508309 0.00720974 0.0109728 0.018582 0.0377077 0.110896 0.933519 0.410272 0.077723 0.0311507 0.016699 0.0104226 0.00714198 0.00521312 
35.7974 0.00128448 0.00153101 0.00185377 0.00228734 0.00288828 0.00375417 0.0050652 0.00718443 0.0109344 0.0185175 0.0375793 0.110546 0.933191 0.40939 0.0774684 0.0310438 0.0166409 0.0103861 0.00711689 0.00519477 
35.8224 0.00127994 0.0015256 0.00184722 0.00227926 0.00287809 0.00374094 0.00504738 0.00715921 0.0108961 0.0184533 0.0374513 0.110197 0.932854 0.408506 0.0772145 0.0309372 0.0165829 0.0103497 0.00709188 0.00517649 
35.8474 0.00127541 0.00152021 0.00184069 0.00227122 0.00286794 0.00372776 0.00502962 0.00713407 0.010858 0.0183892 0.0373237 0.109849 0.932505 0.407622 0.0769613 0.0308309 0.0165252 0.0103134 0.00706696 0.00515826 
35.8724 0.0012709 0.00151483 0.00183419 0.0022632 0.00285782 0.00371462 0.00501192 0.00710902 0.01082 0.0183253 0.0371965 0.109502 0.932147 0.406736 0.0767088 0.0307251 0.0164676 0.0102773 0.00704213 0.0051401 
35.8974 0.00126641 0.00150948 0.00182772 0.00225521 0.00284774 0.00370153 0.00499429 0.00708406 0.0107822 0.0182617 0.0370697 0.109155 0.931777 0.405849 0.076457 0.0306195 0.0164103 0.0102413 0.00701739 0.00512201 
35.9225 0.00126193 0.00150415 0.00182126 0.00224725 0.0028377 0.00368849 0.00497671 0.00705919 0.0107445 0.0181983 0.0369434 0.108809 0.931398 0.404961 0.0762059 0.0305143 0.0163531 0.0102054 0.00699273 0.00510398 
35.9475 0.00125747 0.00149883 0.00181483 0.00223932 0.00282769 0.00367549 0.0049592 0.0070344 0.0107069 0.0181351 0.0368174 0.108465 0.931007 0.404073 0.0759555 0.0304095 0.0162962 0.0101697 0.00696815 0.00508601 
35.9725 0.00125303 0.00149354 0.00180842 0.00223142 0.00281771 0.00366254 0.00494175 0.0070097 0.0106694 0.0180721 0.0366918 0.108121 0.930607 0.403183 0.0757059 0.0303049 0.0162394 0.010134 0.00694367 0.0050681 
35.9975 0.0012486 0.00148826 0.00180203 0.00222354 0.00280778 0.00364964 0.00492436 0.00698508 0.0106321 0.0180093 0.0365667 0.107778 0.930195 0.402292 0.0754569 0.0302008 0.0161829 0.0100985 0.00691927 0.00505026 
36.0225 0.00124418 0.001483 0.00179567 0.00221569 0.00279787 0.00363678 0.00490703 0.00696055 0.0105949 0.0179467 0.0364419 0.107435 0.929774 0.401401 0.0752086 0.0300969 0.0161265 0.0100632 0.00689495 0.00503248 
36.0475 0.00123979 0.00147776 0.00178933 0.00220787 0.00278801 0.00362396 0.00488976 0.00693611 0.0105578 0.0178844 0.0363175 0.107094 0.929342 0.400508 0.0749611 0.0299935 0.0160703 0.0100279 0.00687072 0.00501476 
36.0725 0.0012354 0.00147254 0.00178301 0.00220008 0.00277817 0.00361119 0.00487256 0.00691175 0.0105209 0.0178222 0.0361936 0.106753 0.9289 0.399615 0.0747142 0.0298903 0.0160143 0.00999276 0.00684658 0.00499711 
36.0976 0.00123104 0.00146734 0.00177671 0.00219232 0.00276837 0.00359847 0.00485541 0.00688748 0.0104841 0.0177603 0.03607 0.106414 0.928447 0.39872 0.0744681 0.0297875 0.0159585 0.00995775 0.00682251 0.00497952 
36.1226 0.00122669 0.00146215 0.00177044 0.00218458 0.00275861 0.00358579 0.00483832 0.00686329 0.0104474 0.0176986 0.0359468 0.106075 0.927984 0.397825 0.0742226 0.029685 0.0159029 0.00992285 0.00679854 0.00496198 
36.1476 0.00122235 0.00145699 0.00176418 0.00217687 0.00274888 0.00357315 0.0048213 0.00683919 0.0104108 0.0176371 0.035824 0.105737 0.927511 0.39693 0.0739779 0.0295829 0.0158475 0.00988808 0.00677464 0.00494451 
36.1726 0.00121803 0.00145184 0.00175796 0.00216919 0.00273919 0.00356056 0.00480433 0.00681517 0.0103744 0.0175758 0.0357016 0.1054 0.927027 0.396033 0.0737338 0.0294811 0.0157922 0.00985343 0.00675083 0.00492711 
36.1976 0.00121373 0.00144671 0.00175175 0.00216153 0.00272953 0.00354801 0.00478742 0.00679123 0.010338 0.0175147 0.0355796 0.105063 0.926534 0.395136 0.0734904 0.0293796 0.0157372 0.0098189 0.00672711 0.00490976 
36.2226 0.00120944 0.0014416 0.00174556 0.0021539 0.0027199 0.00353551 0.00477058 0.00676738 0.0103019 0.0174538 0.035458 0.104728 0.92603 0.394238 0.0732478 0.0292785 0.0156823 0.00978449 0.00670347 0.00489247 
36.2477 0.00120516 0.00143651 0.0017394 0.0021463 0.00271031 0.00352305 0.00475379 0.00674361 0.0102658 0.0173931 0.0353368 0.104393 0.925515 0.393339 0.0730058 0.0291777 0.0156277 0.00975019 0.0066799 0.00487525 
36.2727 0.0012009 0.00143143 0.00173326 0.00213873 0.00270075 0.00351064 0.00473706 0.00671993 0.0102299 0.0173326 0.035216 0.104059 0.924991 0.39244 0.0727646 0.0290772 0.0155732 0.00971602 0.00665643 0.00485809 
36.2977 0.00119666 0.00142637 0.00172714 0.00213118 0.00269122 0.00349827 0.00472039 0.00669632 0.0101941 0.0172723 0.0350956 0.103727 0.924457 0.39154 0.072524 0.0289771 0.0155189 0.00968197 0.00663303 0.00484098 
36.3227 0.00119243 0.00142134 0.00172104 0.00212366 0.00268173 0.00348594 0.00470378 0.0066728 0.0101584 0.0172123 0.0349755 0.103394 0.923912 0.39064 0.0722841 0.0288773 0.0154648 0.00964803 0.00660972 0.00482394 
36.3477 0.00118821 0.00141631 0.00171496 0.00211616 0.00267227 0.00347366 0.00468722 0.00664937 0.0101228 0.0171524 0.0348559 0.103063 0.923357 0.389738 0.0720449 0.0287778 0.0154109 0.00961421 0.00658648 0.00480695 
36.3727 0.00118401 0.00141131 0.0017089 0.00210869 0.00266285 0.00346142 0.00467073 0.00662601 0.0100874 0.0170927 0.0347366 0.102733 0.922793 0.388837 0.0718064 0.0286786 0.0153571 0.00958051 0.00656333 0.00479003 
36.3977 0.00117983 0.00140633 0.00170287 0.00210125 0.00265346 0.00344922 0.00465429 0.00660273 0.010052 0.0170333 0.0346177 0.102403 0.922218 0.387935 0.0715686 0.0285798 0.0153036 0.00954693 0.00654026 0.00477317 
36.4228 0.00117566 0.00140136 0.00169686 0.00209384 0.0026441 0.00343707 0.00463791 0.00657954 0.0100168 0.016974 0.0344992 0.102075 0.921633 0.387032 0.0713315 0.0284813 0.0152502 0.00951346 0.00651727 0.00475636 
36.4478 0.00117151 0.00139641 0.00169087 0.00208645 0.00263478 0.00342496 0.00462159 0.00655643 0.00998177 0.016915 0.0343811 0.101747 0.921038 0.386129 0.0710951 0.0283831 0.015197 0.00948011 0.00649437 0.00473961 
36.4728 0.00116737 0.00139148 0.0016849 0.00207908 0.00262548 0.00341289 0.00460532 0.0065334 0.00994682 0.0168561 0.0342634 0.10142 0.920434 0.385225 0.0708593 0.0282853 0.015144 0.00944688 0.00647154 0.00472293 
36.4978 0.00116324 0.00138656 0.00167895 0.00207175 0.00261623 0.00340087 0.00458912 0.00651045 0.00991199 0.0167975 0.034146 0.101094 0.919819 0.384321 0.0706243 0.0281877 0.0150912 0.00941376 0.00644879 0.0047063 
36.5228 0.00115913 0.00138166 0.00167302 0.00206444 0.002607 0.00338888 0.00457296 0.00648758 0.00987728 0.016739 0.034029 0.100769 0.919194 0.383417 0.0703899 0.0280905 0.0150385 0.00938075 0.00642612 0.00468973 
36.5478 0.00115504 0.00137678 0.00166711 0.00205715 0.00259781 0.00337694 0.00455687 0.00646479 0.00984269 0.0166807 0.0339124 0.100444 0.91856 0.382512 0.0701562 0.0279937 0.0149861 0.00934786 0.00640353 0.00467322 
36.5729 0.00115095 0.00137192 0.00166123 0.00204989 0.00258864 0.00336504 0.00454083 0.00644207 0.00980822 0.0166227 0.0337962 0.100121 0.917916 0.381607 0.0699232 0.0278971 0.0149338 0.00931509 0.00638102 0.00465676 
36.5979 0.00114689 0.00136707 0.00165536 0.00204266 0.00257952 0.00335319 0.00452485 0.00641944 0.00977387 0.0165648 0.0336804 0.0997979 0.917262 0.380702 0.0696909 0.0278009 0.0148817 0.00928243 0.00635859 0.00464037 
36.6229 0.00114283 0.00136225 0.00164952 0.00203545 0.00257042 0.00334137 0.00450893 0.00639689 0.00973963 0.0165072 0.0335649 0.099476 0.916599 0.379796 0.0694592 0.0277049 0.0148297 0.00924988 0.00633624 0.00462403 
36.6479 0.0011388 0.00135743 0.00164369 0.00202827 0.00256135 0.0033296 0.00449306 0.00637442 0.00970552 0.0164497 0.0334498 0.099155 0.915925 0.37889 0.0692283 0.0276093 0.014778 0.00921745 0.00631396 0.00460775 
36.6729 0.00113477 0.00135264 0.00163789 0.00202111 0.00255232 0.00331787 0.00447724 0.00635202 0.00967152 0.0163924 0.0333351 0.0988348 0.915242 0.377983 0.068998 0.027514 0.0147264 0.00918512 0.00629177 0.00459153 
36.6979 0.00113076 0.00134786 0.00163211 0.00201398 0.00254332 0.00330618 0.00446149 0.0063297 0.00963765 0.0163353 0.0332208 0.0985155 0.914549 0.377077 0.0687684 0.0274191 0.014675 0.00915292 0.00626965 0.00457536 
36.723 0.00112677 0.0013431 0.00162635 0.00200688 0.00253435 0.00329453 0.00444579 0.00630747 0.00960389 0.0162785 0.0331068 0.098197 0.913847 0.37617 0.0685395 0.0273244 0.0146238 0.00912082 0.00624761 0.00455925 
36.748 0.00112279 0.00133836 0.00162061 0.00199979 0.00252542 0.00328292 0.00443014 0.00628531 0.00957024 0.0162218 0.0329932 0.0978794 0.913135 0.375263 0.0683112 0.0272301 0.0145728 0.00908883 0.00622564 0.0045432 
36.773 0.00111882 0.00133363 0.00161489 0.00199274 0.00251651 0.00327135 0.00441455 0.00626322 0.00953672 0.0161653 0.03288 0.0975626 0.912414 0.374356 0.0680837 0.027136 0.0145219 0.00905696 0.00620376 0.0045272 
36.798 0.00111487 0.00132892 0.00160918 0.00198571 0.00250764 0.00325983 0.00439901 0.00624122 0.00950331 0.016109 0.0327671 0.0972466 0.911683 0.373449 0.0678568 0.0270423 0.0144712 0.0090252 0.00618195 0.00451126 
36.823 0.00111093 0.00132423 0.0016035 0.0019787 0.0024988 0.00324834 0.00438353 0.00621929 0.00947002 0.0160529 0.0326546 0.0969316 0.910943 0.372541 0.0676305 0.0269489 0.0144207 0.00899355 0.00616021 0.00449538 
36.848 0.001107 0.00131955 0.00159784 0.00197172 0.00248998 0.00323689 0.0043681 0.00619744 0.00943684 0.0159969 0.0325425 0.0966173 0.910193 0.371634 0.067405 0.0268558 0.0143703 0.008962 0.00613855 0.00447955 
36.873 0.00110309 0.00131489 0.0015922 0.00196476 0.0024812 0.00322549 0.00435273 0.00617566 0.00940377 0.0159412 0.0324308 0.0963039 0.909434 0.370726 0.0671801 0.026763 0.0143202 0.00893057 0.00611697 0.00446378 
36.8981 0.0010992 0.00131025 0.00158658 0.00195783 0.00247246 0.00321413 0.00433741 0.00615396 0.00937083 0.0158857 0.0323194 0.0959914 0.908665 0.369819 0.0669559 0.0266706 0.0142702 0.00889925 0.00609547 0.00444806 
36.9231 0.00109531 0.00130562 0.00158098 0.00195092 0.00246374 0.0032028 0.00432214 0.00613234 0.00933799 0.0158303 0.0322083 0.0956796 0.907887 0.368911 0.0667323 0.0265784 0.0142203 0.00886803 0.00607404 0.0044324 
36.9481 0.00109144 0.00130101 0.0015754 0.00194404 0.00245505 0.00319152 0.00430693 0.00611079 0.00930527 0.0157752 0.0320977 0.0953688 0.9071 0.368004 0.0665095 0.0264865 0.0141707 0.00883693 0.00605268 0.0044168 
36.9731 0.00108759 0.00129642 0.00156984 0.00193718 0.00244639 0.00318027 0.00429177 0.00608932 0.00927267 0.0157202 0.0319874 0.0950587 0.906304 0.367096 0.0662873 0.026395 0.0141212 0.00880593 0.0060314 0.00440125 
36.9981 0.00108375 0.00129184 0.0015643 0.00193035 0.00243777 0.00316907 0.00427666 0.00606792 0.00924017 0.0156654 0.0318774 0.0947496 0.905499 0.366188 0.0660657 0.0263037 0.0140719 0.00877504 0.0060102 0.00438575 
37.0231 0.00107992 0.00128728 0.00155878 0.00192354 0.00242917 0.0031579 0.00426161 0.0060466 0.00920779 0.0156108 0.0317679 0.0944412 0.904684 0.365281 0.0658448 0.0262128 0.0140227 0.00874426 0.00598907 0.00437031 
37.0482 0.0010761 0.00128273 0.00155328 0.00191675 0.00242061 0.00314678 0.00424661 0.00602535 0.00917553 0.0155564 0.0316586 0.0941337 0.90386 0.364373 0.0656246 0.0261222 0.0139738 0.00871359 0.00596801 0.00435492 
37.0732 0.0010723 0.0012782 0.00154779 0.00190999 0.00241207 0.00313569 0.00423167 0.00600418 0.00914337 0.0155022 0.0315498 0.0938271 0.903027 0.363466 0.065405 0.0260318 0.013925 0.00868302 0.00594702 0.00433959 
37.0982 0.00106851 0.00127369 0.00154233 0.00190325 0.00240357 0.00312464 0.00421677 0.00598308 0.00911133 0.0154481 0.0314413 0.0935212 0.902186 0.362559 0.0651861 0.0259418 0.0138763 0.00865256 0.00592612 0.00432431 
37.1232 0.00106474 0.00126919 0.00153689 0.00189654 0.00239509 0.00311363 0.00420193 0.00596205 0.0090794 0.0153943 0.0313331 0.0932163 0.901335 0.361652 0.0649679 0.0258521 0.0138278 0.00862221 0.00590528 0.00430909 
37.1482 0.00106098 0.00126471 0.00153146 0.00188985 0.00238665 0.00310266 0.00418714 0.0059411 0.00904757 0.0153406 0.0312253 0.0929121 0.900475 0.360745 0.0647503 0.0257626 0.0137795 0.00859196 0.00588452 0.00429391 
37.1732 0.00105723 0.00126025 0.00152606 0.00188318 0.00237823 0.00309173 0.00417241 0.00592023 0.00901586 0.0152871 0.0311179 0.0926088 0.899606 0.359838 0.0645334 0.0256735 0.0137314 0.00856182 0.00586383 0.0042788 
37.1982 0.0010535 0.0012558 0.00152067 0.00187654 0.00236985 0.00308084 0.00415772 0.00589942 0.00898426 0.0152338 0.0310108 0.0923063 0.898729 0.358931 0.0643171 0.0255846 0.0136834 0.00853178 0.00584321 0.00426373 
37.2233 0.00104978 0.00125136 0.00151531 0.00186992 0.00236149 0.00306998 0.00414309 0.00587869 0.00895277 0.0151807 0.0309041 0.0920047 0.897843 0.358025 0.0641015 0.0254961 0.0136356 0.00850185 0.00582266 0.00424872 
37.2483 0.00104607 0.00124694 0.00150996 0.00186332 0.00235317 0.00305917 0.00412851 0.00585803 0.00892139 0.0151278 0.0307977 0.0917039 0.896948 0.357119 0.0638865 0.0254079 0.013588 0.00847202 0.00580219 0.00423376 
37.2733 0.00104237 0.00124254 0.00150463 0.00185675 0.00234487 0.00304839 0.00411398 0.00583744 0.00889012 0.015075 0.0306917 0.091404 0.896044 0.356213 0.0636722 0.0253199 0.0135405 0.0084423 0.00578179 0.00421885 
37.2983 0.00103869 0.00123816 0.00149932 0.0018502 0.00233661 0.00303765 0.0040995 0.00581693 0.00885896 0.0150224 0.030586 0.0911048 0.895132 0.355307 0.0634586 0.0252323 0.0134932 0.00841267 0.00576146 0.004204 
37.3233 0.00103502 0.00123378 0.00149403 0.00184367 0.00232837 0.00302695 0.00408507 0.00579649 0.00882791 0.0149701 0.0304806 0.0908065 0.894211 0.354402 0.0632455 0.0251449 0.013446 0.00838316 0.0057412 0.0041892 
37.3483 0.00103137 0.00122943 0.00148876 0.00183717 0.00232016 0.00301629 0.00407069 0.00577611 0.00879696 0.0149178 0.0303757 0.0905091 0.893281 0.353497 0.0630332 0.0250578 0.013399 0.00835374 0.00572101 0.00417445 
37.3734 0.00102773 0.00122509 0.0014835 0.00183069 0.00231198 0.00300566 0.00405636 0.00575582 0.00876612 0.0148658 0.030271 0.0902124 0.892343 0.352592 0.0628215 0.0249711 0.0133522 0.00832443 0.0057009 0.00415975 
37.3984 0.0010241 0.00122076 0.00147827 0.00182423 0.00230383 0.00299507 0.00404209 0.00573559 0.00873539 0.0148139 0.0301667 0.0899166 0.891396 0.351688 0.0626104 0.0248846 0.0133055 0.00829522 0.00568085 0.00414511 
37.4234 0.00102048 0.00121645 0.00147305 0.0018178 0.00229571 0.00298452 0.00402786 0.00571543 0.00870477 0.0147623 0.0300628 0.0896217 0.890441 0.350784 0.0623999 0.0247984 0.013259 0.00826611 0.00566088 0.00413051 
37.4484 0.00101688 0.00121216 0.00146785 0.00181138 0.00228761 0.002974 0.00401368 0.00569534 0.00867425 0.0147108 0.0299592 0.0893275 0.889478 0.349881 0.0621902 0.0247125 0.0132127 0.00823711 0.00564097 0.00411597 
37.4734 0.00101329 0.00120788 0.00146267 0.00180499 0.00227955 0.00296353 0.00399956 0.00567533 0.00864384 0.0146594 0.0298559 0.0890342 0.888506 0.348978 0.061981 0.0246269 0.0131665 0.0082082 0.00562114 0.00410148 
37.4984 0.00100971 0.00120362 0.00145751 0.00179863 0.00227151 0.00295309 0.00398548 0.00565538 0.00861353 0.0146083 0.029753 0.0887417 0.887526 0.348075 0.0617725 0.0245415 0.0131205 0.0081794 0.00560137 0.00408704 
37.5235 0.00100614 0.00119937 0.00145237 0.00179228 0.00226351 0.00294268 0.00397145 0.0056355 0.00858333 0.0145573 0.0296504 0.0884501 0.886537 0.347173 0.0615646 0.0244565 0.0130746 0.0081507 0.00558167 0.00407265 
37.5485 0.00100259 0.00119513 0.00144724 0.00178596 0.00225553 0.00293232 0.00395748 0.0056157 0.00855324 0.0145065 0.0295482 0.0881592 0.885541 0.346271 0.0613574 0.0243718 0.0130289 0.0081221 0.00556205 0.00405831 
37.5735 0.00099905 0.00119092 0.00144214 0.00177966 0.00224758 0.00292199 0.00394355 0.00559596 0.00852325 0.0144559 0.0294463 0.0878692 0.884536 0.34537 0.0611508 0.0242873 0.0129833 0.00809359 0.00554249 0.00404403 
37.5985 0.000995523 0.00118671 0.00143705 0.00177339 0.00223965 0.00291169 0.00392967 0.00557629 0.00849336 0.0144054 0.0293447 0.0875801 0.883523 0.344469 0.0609448 0.0242031 0.012938 0.00806519 0.005523 0.00402979 
37.6235 0.000992008 0.00118252 0.00143198 0.00176713 0.00223176 0.00290144 0.00391584 0.00555669 0.00846358 0.0143552 0.0292435 0.0872917 0.882502 0.343569 0.0607395 0.0241192 0.0128927 0.00803688 0.00550358 0.0040156 
